,R^2
0,0.0036124997812170268
1,0.005437416568083608
2,0.005972988831715931
3,0.0048066097295538235
4,0.004322158793250708
5,0.005022356695255303
6,0.004152991720485
7,0.005770003760407705
8,0.003550858032875581
9,0.0058752840999105604
10,0.006403576059164973
11,0.004234744690523318
12,0.005290713267725011
13,0.003988709024066117
14,0.005009864455847279
15,0.005337364918678866
16,0.005003763375504788
17,0.0055817972133010985
18,0.0067421109258754
19,0.006388078913360351
20,0.004849867098527971
21,0.005192930909282745
22,0.004037675990176237
23,0.0054220856675243345
24,0.005175026997249255
25,0.005308048281821298
26,0.004580269621377808
27,0.005804328518598245
28,0.004771602652154816
29,0.005029528079710022
