,R^2
0,0.0905161449004821
1,0.09943925463209613
2,0.12619638404903355
3,0.13905764944644827
4,0.14674210550673472
5,0.14623660969281216
6,0.12548231656067144
7,0.16104166977346857
8,0.12984966821907407
9,0.11420022998022428
10,0.12905141988173008
11,0.14994261475645165
12,0.12386210931533514
13,0.10830816671773646
14,0.14923779542718296
15,0.12269109837160819
16,0.11436898122162298
17,0.12207921818279677
18,0.1302800968957124
19,0.1393615162859011
20,0.1312931701354756
21,0.1279158817156273
22,0.11904351711206929
23,0.10328480156217601
24,0.12949450030662124
25,0.1203878857646471
26,0.15515932630500695
27,0.13340630134820508
28,0.18009440367933938
29,0.1375503373341168
