,R^2
0,0.057490653130902514
1,0.052117280374118224
2,0.06942937294236429
3,0.06998750429710654
4,0.0476451342766
5,0.06119030345312981
6,0.04221232967903199
7,0.0430539187386938
8,0.05631789034096213
9,0.057205911930621856
10,0.026329994473287766
11,0.02021181281990836
12,0.02295711983405857
13,0.04473999890538627
14,0.025719858195914824
15,0.07454011052414367
16,0.04941327816147556
17,0.0764948960706423
18,0.06794438747600506
19,0.06538858689924998
20,0.05426582144976777
21,0.04738291910013659
22,0.0468835993335015
23,0.07775308142804083
24,0.02257734246018761
25,0.04049046179867055
26,0.049172564162951904
27,0.062255127429928114
28,0.05238706172981655
29,0.05346566164388045
