,R^2
0,0.00014292151170858247
1,1.6161100185985156e-05
2,7.10511308457118e-05
3,1.9298217752372615e-05
4,0.00014165971226398621
5,2.620641826778236e-05
6,1.897605245937406e-05
7,2.9836613245293186e-05
8,6.917399226502585e-05
9,4.657292494547605e-06
10,5.826380118212349e-05
11,0.00010919805684916906
12,-2.883057137048617e-05
13,-4.270510425452567e-05
14,2.401528197082392e-05
15,8.703287639022506e-06
16,2.2405896148325333e-05
17,-5.9310274996171586e-05
18,5.654835079160758e-05
19,-3.8219754690427266e-05
20,1.2039672712793603e-05
21,2.627991424231091e-05
22,2.5050550302885277e-05
23,6.256133950555132e-06
24,-5.9668992734240867e-05
25,4.721005788410615e-06
26,-9.518542015363174e-06
27,-3.6893545849681075e-05
28,2.295731329271522e-05
29,8.709436748777222e-05
