,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
f8e3b2fa-4ca5-448f-b364-aa8670c0cb89,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
d6bde37b-c832-4872-9f1a-f43b8b94b6bf,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
52b0183b-8738-4c11-834d-41d97b71244d,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
914dffd6-dde8-47d1-930d-8ade7cf1813b,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
3c749ed8-e97d-4eef-9625-cce484e3ba84,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
bd7ef847-1e83-48d5-9731-0fde9bfb2b36,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
ee193d28-f868-407d-809b-dcb5823c377c,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
a227e538-61db-4a73-b490-e8ecd985c0d0,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
f6a9eb0a-4b8f-452c-badb-22e17a9bf524,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
1378208f-faf4-4b1d-b685-3c335808327f,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
bef383ab-5a96-440b-aa44-61aaf8614724,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
5e4b8e7f-9545-4531-ba7a-906aec2c5c94,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
1deaa2f7-fc99-4b56-b398-56c179ded78b,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
de7d09a3-8978-426f-a29b-c1c489081110,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
bf787259-d1f2-4ff7-a662-bcc5dab99bd5,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
dbbc8adb-ff99-4cae-b13b-2d4f62185c28,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
