,model_type,n,C,epsilon,kernel
d0c874a6-6a6f-4ecb-878b-173d81eabada,SVR,500,0.10000000000000002,0.0010000000000000002,
1f201da2-79df-4335-8e5e-4398482fa28d,SVR,500,0.10000000000000002,0.0010000000000000002,poly
e621c957-941b-460c-b6d6-b7defd239fb1,SVR,500,0.10000000000000002,0.0010000000000000002,rbf
385fa508-9359-4797-876c-9e1fe72f2eed,SVR,500,0.10000000000000002,0.0010000000000000002,sigmoid
6c139149-c2c8-4380-9364-9b66e60a2389,SVR,500,3.1622776601683795,0.0316227766016838,
fa1d0b0b-40d4-4219-afb0-6c5295e9851d,SVR,500,3.1622776601683795,0.0316227766016838,poly
ce31ffb2-bf28-4b15-b327-c4266bd977fe,SVR,500,3.1622776601683795,0.0316227766016838,rbf
22cb751c-230b-4105-a979-1f9403ae8bcd,SVR,500,3.1622776601683795,0.0316227766016838,sigmoid
3734efa9-08dd-4062-a434-4f7b073c3abf,SVR,500,17.78279410038923,0.005623413251903493,
1a36d976-d208-4503-83b1-87e2fd9612b1,SVR,500,17.78279410038923,0.005623413251903493,poly
bb68b67f-6cc4-477d-ace8-b807eb359659,SVR,500,17.78279410038923,0.005623413251903493,rbf
50baff09-6a55-447d-8d5c-e817c350bafc,SVR,500,17.78279410038923,0.005623413251903493,sigmoid
eb9379a5-ad09-4379-86c3-833ac5fb5d83,SVR,500,0.5623413251903492,0.1778279410038923,
1b12c1b8-aebf-4b66-8c36-7848d8c8ac44,SVR,500,0.5623413251903492,0.1778279410038923,poly
c969d39e-4c6f-4381-b6e1-34cf06dbbfab,SVR,500,0.5623413251903492,0.1778279410038923,rbf
64408e30-b572-44cc-b799-0984160264e8,SVR,500,0.5623413251903492,0.1778279410038923,sigmoid
ec2c691e-a174-464b-af73-23815c4a9930,SVR,500,1.3335214321633242,0.013335214321633242,
0ef08127-11f4-4e78-b9de-3f09f00869fb,SVR,500,1.3335214321633242,0.013335214321633242,poly
58f9931c-bf38-4278-987d-cc5d8c672945,SVR,500,1.3335214321633242,0.013335214321633242,rbf
f229df48-71fd-449d-9e7a-3183dbc25f8b,SVR,500,1.3335214321633242,0.013335214321633242,sigmoid
1f6653f5-c47c-4ed6-be39-13cdefde3acb,SVR,500,42.169650342858226,0.4216965034285822,
a4e317a5-cc47-4d9b-885e-c776c8c877e3,SVR,500,42.169650342858226,0.4216965034285822,poly
f08b505a-70d9-40e3-9b6d-4d243cec2c37,SVR,500,42.169650342858226,0.4216965034285822,rbf
41b7c05d-9a81-4985-891c-e5c4999f87eb,SVR,500,42.169650342858226,0.4216965034285822,sigmoid
638cd847-7fb2-4118-a6dd-faa8d9085894,SVR,500,7.498942093324559,0.002371373705661656,
de2c3a05-89d7-4058-a03f-ae50d7ba946e,SVR,500,7.498942093324559,0.002371373705661656,poly
19e6bb54-8306-4225-ac89-7e0416459281,SVR,500,7.498942093324559,0.002371373705661656,rbf
2e0ad7d5-f1c0-4fc9-80fb-331d3a8a7500,SVR,500,7.498942093324559,0.002371373705661656,sigmoid
8075c777-1002-40d5-a760-0b451f7682e4,SVR,500,0.23713737056616557,0.07498942093324559,
0aa77920-04bc-4dfc-a455-352024917558,SVR,500,0.23713737056616557,0.07498942093324559,poly
d6af777c-7fdd-48c5-9955-d9742e63a95e,SVR,500,0.23713737056616557,0.07498942093324559,rbf
f932cccd-4fd3-427a-ae63-9988fd99da60,SVR,500,0.23713737056616557,0.07498942093324559,sigmoid
50430c6a-8a9a-4bb4-a469-89de7c625ff5,SVR,500,0.3651741272548378,0.008659643233600656,
56ab6fef-3ae5-42a0-a142-9e771e7b3874,SVR,500,0.3651741272548378,0.008659643233600656,poly
6631c6a5-1280-4f41-8195-ff48cb444bf1,SVR,500,0.3651741272548378,0.008659643233600656,rbf
fa628b1f-c974-4ec6-84c0-4279ac720541,SVR,500,0.3651741272548378,0.008659643233600656,sigmoid
9f43e622-61dc-4f45-8c77-4ae2f9b6e019,SVR,500,11.547819846894583,0.27384196342643613,
5ae516bd-6e7e-46b4-b0d7-80c445978ca5,SVR,500,11.547819846894583,0.27384196342643613,poly
c2351f6f-0af9-4289-aa5b-c93130dcdeab,SVR,500,11.547819846894583,0.27384196342643613,rbf
11425208-f8c8-49d4-8b02-a89c1baf1841,SVR,500,11.547819846894583,0.27384196342643613,sigmoid
4208d9da-f530-470f-b461-4f7e19ae6103,SVR,500,64.93816315762116,0.0015399265260594922,
e8f27273-cda8-4e59-a05c-c5c120439ef5,SVR,500,64.93816315762116,0.0015399265260594922,poly
dd45a953-2d1e-443a-a10b-14e7c53d73ae,SVR,500,64.93816315762116,0.0015399265260594922,rbf
628a990a-cf63-423f-bed1-a38517f6ac37,SVR,500,64.93816315762116,0.0015399265260594922,sigmoid
7cc829f8-d4ca-4407-bed7-587b1f8762bc,SVR,500,2.0535250264571463,0.04869675251658631,
7fba1fc2-cfb7-4bf7-98a9-ec68dd812cd1,SVR,500,2.0535250264571463,0.04869675251658631,poly
75b478f9-e3e5-4bfa-854f-3eddaff255ce,SVR,500,2.0535250264571463,0.04869675251658631,rbf
3374ad86-571d-43e3-b2a3-8a9a21b4d1d8,SVR,500,2.0535250264571463,0.04869675251658631,sigmoid
869c1afc-f66b-4ea5-9365-e5fed211384d,SVR,500,0.8659643233600655,0.003651741272548378,
6a671cc7-2745-4131-8989-0a58d471e045,SVR,500,0.8659643233600655,0.003651741272548378,poly
7fd70e58-760f-4f90-b68d-f5bb7bf9e1dd,SVR,500,0.8659643233600655,0.003651741272548378,rbf
da94ca89-4021-43f5-91b3-c7bb8352d451,SVR,500,0.8659643233600655,0.003651741272548378,sigmoid
b718f83c-0971-441a-887c-ad97cb2b535f,SVR,500,27.384196342643612,0.11547819846894583,
5d67f7f3-74bf-4bf0-afe1-930120858632,SVR,500,27.384196342643612,0.11547819846894583,poly
bab5daed-f209-4928-80eb-e53cd9f8c6fa,SVR,500,27.384196342643612,0.11547819846894583,rbf
3303ce3e-8491-4690-9d5a-da3c9b34951d,SVR,500,27.384196342643612,0.11547819846894583,sigmoid
e37f368a-7f95-4511-8b95-be88a88869fb,SVR,500,4.869675251658632,0.020535250264571463,
e81272c9-2cc8-4cfe-b3f9-61576064108d,SVR,500,4.869675251658632,0.020535250264571463,poly
11e6b784-33cc-4784-a892-8752831c9ce5,SVR,500,4.869675251658632,0.020535250264571463,rbf
6d107fc0-a0b1-4b7d-b234-5aae41d5d86c,SVR,500,4.869675251658632,0.020535250264571463,sigmoid
6c3ab105-e38b-45f3-addb-0cae5e440140,SVR,500,0.15399265260594922,0.6493816315762113,
49533b1a-be65-47df-bdd9-e329fd10d4b6,SVR,500,0.15399265260594922,0.6493816315762113,poly
d0d93b77-15ad-416a-84d2-c62c44fa9354,SVR,500,0.15399265260594922,0.6493816315762113,rbf
bee7bed5-7f7c-4328-a774-919014b204fc,SVR,500,0.15399265260594922,0.6493816315762113,sigmoid
