,R^2
0,0.0032479522684293327
1,0.003069271370352844
2,0.0027648309609287214
3,0.0025544295366602965
4,0.00323163273910565
5,0.002965848161825546
6,0.0026069094301223172
7,0.0029372295838793194
8,0.0033717697407855685
9,0.0035788452975854534
10,0.002739858717731636
11,0.0033350928158345505
12,0.0028701893560124647
13,0.003357851717985638
14,0.003370372854560655
15,0.0028781226431258133
16,0.0028257089377645705
17,0.0023102446665509424
18,0.0023862584498473005
19,0.004404207736123489
20,0.0034510381955139557
21,0.003258608363500559
22,0.0033424080402031375
23,0.002510055251321641
24,0.003335764788610862
25,0.002696690329120899
26,0.002815778799566071
27,0.0022058495449138737
28,0.0026455253810246937
29,0.0033262771994290175
