,R^2
0,0.0019274250889187439
1,0.004012575981819033
2,0.0019785748723786245
3,0.003296021408129568
4,0.004578537973554231
5,0.0035210982400776247
6,0.0036827836456577723
7,0.0036403104169168143
8,0.0031016461172101994
9,0.003971587420527611
10,0.002272027787058706
11,0.0039770292116467765
12,0.0022758447852579966
13,0.005083485446036984
14,0.0029566760426944505
15,0.004706360288560862
16,0.003156314388445325
17,0.0037691857485268043
18,0.003278082621798073
19,0.0033955299021086738
20,0.003002696993471665
21,0.004382293813550708
22,0.0033172102193724795
23,0.00422811590963279
24,0.004008979785071087
25,0.003568929768403617
26,0.0028589979393288667
27,0.004070442358085957
28,0.0028334030288847956
29,0.0029964676410837443
