,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
32ec3d5a-a330-41b7-8f46-6312b13464ee,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
7af67517-a4ee-45b9-a67f-d1bc2f4bb166,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
379eddd1-eed3-4b51-b007-6c9180c2799c,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
a8d0a3ef-3dab-452e-a5d7-092266539ffe,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
1c7bbaa6-0d0c-44d1-8954-000ddc90f3fe,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
bbcfd0ac-4961-4161-8483-562f559e4b85,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
627f8d8c-d73d-4027-82b9-8d697e7e05c2,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
319d6b6a-5879-4827-89ae-4ec48f7fa7e7,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
cb5840b2-aefe-4306-81bf-91113873442c,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
cc78ea16-38a9-4669-8342-978948fd866c,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
c7805645-a23c-42ff-8222-6a95fb1dec9b,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
525bc265-0820-4061-b8e6-a7f0b8c3c001,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
bb6dabc6-15b0-40f6-97c2-b5c149ff5730,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
7b576a41-8abc-4f1b-baa0-4ea3f004c204,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
3df870c8-0e61-415b-9b1c-8daf627c7bbb,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
4e737ced-9f3b-4973-8787-c34f8e3e16ca,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
47c86d34-9d60-4329-b664-fa77c7e88ff4,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
ed2b3f6d-1760-48d6-b5a7-c42ea46b03b6,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
ca009bc2-4e1a-4a1c-8a4f-d4d0ef23655e,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
a4e99212-9af8-4be1-9e8c-aa7e525a83d0,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
