,R^2
0,-1.4047578269504868e-06
1,-1.6946013370322532e-06
2,-7.130914019271017e-07
3,-8.684541756842634e-07
4,-5.510318803469971e-07
5,-9.627383159571679e-07
6,-1.7910423559808208e-06
7,-1.4945091724172244e-06
8,-3.838620477036869e-07
9,-2.4224688504048686e-06
10,-1.263677791296658e-06
11,-4.109080535830145e-07
12,-6.661540592478588e-07
13,-7.059745099624593e-07
14,-1.0121417797215315e-06
15,-1.6092824344227097e-06
16,-1.4458389885341205e-07
17,-1.4810220820837827e-06
18,-8.240168329898268e-07
19,-9.190055849650491e-08
20,-1.8639066072800858e-06
21,-7.978769300809319e-07
22,-6.922689834709672e-07
23,-1.951638040287307e-06
24,-2.568557659898829e-07
25,-4.9014920189272e-07
26,-3.030516904090064e-08
27,-1.938002206713918e-06
28,-1.0192072270598374e-06
29,-1.4121772289321655e-06
