,R^2
0,-7.775616783778361e-07
1,-7.445340124423439e-07
2,-5.160843621343503e-07
3,-3.0494192371222084e-07
4,-1.4118676117114148e-07
5,-4.5212049282206124e-07
6,-8.811484433213224e-07
7,-8.607124493131835e-07
8,-4.5901642486967376e-07
9,-1.158914809895606e-06
10,-3.750723638340503e-07
11,-1.5526255947584389e-07
12,4.225841077065695e-08
13,-2.108607606299273e-07
14,-7.494440947830583e-07
15,-1.0304511592895693e-06
16,-1.280549566384792e-07
17,-7.795977556845912e-07
18,-5.460414338465114e-07
19,-3.306040778916497e-07
20,-5.994746037352172e-07
21,-3.8168754579182007e-07
22,-5.279955610504317e-07
23,-1.118957180468172e-06
24,-2.937245384693199e-07
25,-6.398176122246468e-07
26,-1.0607206157864368e-07
27,-1.1594923818858405e-06
28,-8.126505899319625e-07
29,-8.277256886568551e-07
