,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
d08b6e33-38c1-490c-8678-9ad704d0fecb,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
e7ef8d3f-fd13-4873-90ad-f51be65b897f,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
64be11eb-f0f5-4a0d-ad1f-08bfac9ff9e5,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
85281fd8-3e43-4a7f-b072-caea73f179a4,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
56d2745f-e109-4c59-a402-411438c3afa2,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
df9d3a1f-3723-4140-b560-d93ff3d1e34a,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
e31876da-fc8b-4016-88cc-077812abaea5,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
8d1e970e-6419-47dd-b254-9066b2c28a3a,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
87be7a41-eb35-49f7-bfe2-e6b73d6f92e3,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
b0d9d279-8c5b-4496-9f6c-94de5c42b347,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
8d13ccef-2bd0-4677-b20e-253dc8a2ce47,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
7cb9b650-2308-4e65-8e98-b63244a38192,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
8f756ab6-3732-4386-ba47-107aa5b42cfa,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
5fe00070-5152-4247-94e3-61681e876fa3,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
338ce80b-af2c-45f8-af11-878d25f95a70,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
2611cdef-025c-43dd-b0b2-1cfc3176f6e2,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
7f29f537-9df6-4fe1-84f0-ccd611b537ef,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
d0065036-63b5-436e-b4f9-b1021f1f7973,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
b0b18853-d671-4834-afd3-3ab04902277d,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
434cc8be-9931-491b-a9ac-25c3ea23e4ff,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
b1bbf965-8b67-4f4f-9033-e12cf907d783,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
a9d9c531-9326-474c-bfff-5af6a4d41cb6,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
401d9bba-4823-4ac1-a885-bf9a44843004,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,True,,,,,,
b810ca5a-b74e-42b1-9ded-b166a7d10083,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,False,,,,,,
1cb14c30-3c36-4d35-bc6e-d070d7f38bf3,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,True,,,,,,
f729e6c1-c3f6-4361-a55e-11fd77783d19,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,False,,,,,,
707e8227-06e7-46f7-887f-f4bef2c02bea,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,True,,,,,,
67bc7f61-bdc3-4a79-9ef7-b872911087c2,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,False,,,,,,
b495e7b3-95d2-4cd6-a4e9-48487101a15c,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,True,,,,,,
7b119728-366a-40ad-8e43-065fa5badf54,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,False,,,,,,
f6e0f869-0709-4358-948d-f7bdacc2d8c4,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,True,,,,,,
b2a654cb-486f-4114-8484-0f5ed7043fc5,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,False,,,,,,
66230048-5802-4d55-90a4-cd552d730bb3,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,True,,,,,,
ed9e792b-03b9-47b3-93f2-4573c1aae303,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,False,,,,,,
