,R^2
0,0.03884705174409431
1,0.029536259920938335
2,0.034121370739463086
3,0.04600024236956135
4,0.046170262260657124
5,0.035963059793588936
6,0.04657689323859293
7,0.03137990799030321
8,0.03532241459471985
9,0.023067199261768367
10,0.04767513822058578
11,0.02880359861725612
12,0.025571731962027
13,0.04672159363055939
14,0.03849049708349683
15,0.043628531891797384
16,0.045868238567206454
17,0.03740515421253743
18,0.03015420900006005
19,0.024897115263605163
20,0.035694697623743776
21,0.02859992244736942
22,0.037585828568218016
23,0.03169751890434169
24,0.04313497256004051
25,0.030246787615117898
26,0.042946792299237035
27,0.03325135205190799
28,0.03695983989625917
29,0.023743972372761157
