,R^2
0,0.002651111119122529
1,0.022794492792411525
2,0.008946630820994672
3,0.017316943858834755
4,0.013197698082134668
5,0.007623684878529158
6,0.014236143896778852
7,0.023880558687928266
8,0.01799030191940365
9,0.011727400783273056
10,0.013014672191365317
11,0.01880311012578262
12,0.019351118463680095
13,0.021006440664135706
14,0.014685766265361555
15,0.01796598270778882
16,0.012037344608634815
17,0.021295549588202123
18,0.016955463429219608
19,0.019680851649630626
20,0.014190782316769512
21,0.024344077009596177
22,0.017506549446853925
23,0.005772924951834679
24,0.017737451019212425
25,0.01825345692662539
26,0.0032140573347589907
27,0.012624969579901668
28,0.017184950536714982
29,0.01243499878706722
