,R^2
0,0.7907390267474056
1,0.6863968570941549
2,0.7258673937281791
3,0.7647906369357996
4,0.6346484968461118
5,0.649001383320792
6,0.6464377275519834
7,0.7677012831614441
8,0.6960520230995458
9,0.7243670390251374
10,0.6732360987498475
11,0.6528889484061803
12,0.7546999470704133
13,0.769535459963642
14,0.6373101278214567
15,0.7825746526937366
16,0.673215305616485
17,0.7261543432709544
18,0.6667140271383188
19,0.8087212246943521
20,0.7040748351835554
21,0.6956436185242835
22,0.7159630371874436
23,0.7868171733065893
24,0.677768155595318
25,0.7083266402109144
26,0.7276772654534504
27,0.8011759528297541
28,0.7013272686664825
29,0.689939703407699
