,R^2
0,0.013177590921086058
1,0.015637463494502457
2,0.02838877149608865
3,0.005840620801697227
4,0.018566600841762315
5,0.020113847495422665
6,0.017136095851385647
7,0.024623871851020107
8,0.0029317824643789736
9,0.017055974597088075
10,0.026650130331490773
11,0.033162550331922724
12,0.012243966924346261
13,0.03168145930508315
14,0.027880998199349194
15,0.01479737894211397
16,0.02345119298931364
17,0.006469644522300366
18,0.008673627705180542
19,0.02840021414428484
20,0.024314984295905506
21,0.010987728168427746
22,0.010813134394850876
23,0.013184333164517614
24,0.013352924029316537
25,0.02207138731576308
26,0.010807227245071327
27,0.01833621208917713
28,0.0212959420253086
29,0.020174167440591417
