,RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,NODES,EDGES,GRADIUS,GDIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_CORENESS
0,13.349438709677418,34.641000000000005,1.795007624633431,0.0474015208211143,343.8709225806452,447066355.5457478,1417,1705,59.0,110.0,84.53069865913902,43.41890940915199,1.2032462949894145,1.2032462949894145,2.4064925899788285,0.0101295641931684,0.0233220120919426,0.0061694631789902,1.998588567395907
1,11.788011735639282,34.641000000000005,1.665389129092032,0.0370901476219888,302.0369783817171,214007949.30605316,1347,1619,53.0,106.0,79.56570155902004,40.267335590288695,1.2019302152932445,1.2019302152932445,2.403860430586489,0.0198265179677818,0.0253180174576119,0.0064203177832547,1.998515219005197
2,12.096980985915494,34.641000000000005,1.7156218309859157,0.0387889190140845,297.79542605633804,241567167.90401405,1189,1420,55.0,109.0,79.78721614802355,38.75358859126731,1.1942809083263246,1.1942809083263246,2.388561816652649,0.0143218197135636,0.0264475671243499,0.0071423075689225,1.998317914213625
3,12.69070864661654,34.641000000000005,1.799249373433584,0.0391344523809523,297.534015037594,272035813.831391,1340,1596,58.0,112.0,85.4858208955224,44.31089697145341,1.191044776119403,1.191044776119403,2.382089552238806,0.0164424514200298,0.0229514687111677,0.0073288779530579,1.998507462686567
4,13.48787481296758,34.641,1.78431970074813,0.049111004488778,348.8563780548629,416331875.4571073,1680,2005,61.0,105.0,82.8047619047619,42.65105363169687,1.193452380952381,1.193452380952381,2.386904761904762,0.011124354390147,0.0240114368270071,0.0050677421949022,1.998809523809524
5,13.488777977259128,34.641000000000005,1.7893183722321964,0.0502241813285457,339.64694554159183,444487229.444584,1389,1671,53.0,103.0,76.71130309575234,39.29773456740176,1.203023758099352,1.203023758099352,2.4060475161987043,0.0088920932468156,0.025911645946213,0.005047146452785,1.9985601151907848
6,13.600842963970086,34.641000000000005,1.8550142760027195,0.0474618687967369,334.2516376614548,453824556.0917743,1234,1471,68.0,110.0,88.12641815235008,46.49193373477347,1.1920583468395465,1.1920583468395465,2.3841166936790925,0.0094696969696969,0.0217952124487457,0.0059517839980018,1.9983792544570504
7,13.119295138888887,34.64100000000001,1.914133680555556,0.0432693761574074,309.2359797453704,313279017.24722224,1455,1728,54.0,107.0,80.86391752577319,41.90151306740027,1.1876288659793814,1.1876288659793814,2.375257731958763,0.0149116769901353,0.0244412996816831,0.0072048598767696,1.9986254295532648
8,13.198490985576925,34.641000000000005,1.7919921875,0.0471235907451923,331.8091027644231,383447095.2891226,1383,1664,53.0,100.0,78.56109906001446,40.37760777185861,1.203181489515546,1.203181489515546,2.406362979031092,0.0108616944243301,0.0252827036458118,0.0049361920579256,1.997830802603037
9,12.011443059490086,34.64100000000001,1.728401133144476,0.0358177994334277,300.7883869688385,186797790.8857224,1496,1765,58.0,105.0,85.0427807486631,43.9478055192889,1.179812834224599,1.179812834224599,2.359625668449198,0.0091477019187862,0.0232727646128434,0.0046985870619278,1.997326203208556
10,11.337756613756612,34.641000000000005,1.6166261022927688,0.0330769717813051,286.068659611993,141472614.09329808,1421,1701,62.0,109.0,85.22800844475721,44.30473283048042,1.1970443349753694,1.1970443349753694,2.394088669950739,0.018322762508809,0.0228548688111174,0.0059535807973507,1.9985925404644616
11,11.275879750778817,34.641000000000005,1.7031912772585671,0.0299813433021806,270.564861682243,118220555.57582556,1349,1605,63.0,122.0,87.59006671608599,43.82005903922677,1.189770200148258,1.189770200148258,2.379540400296516,0.0094036129670873,0.0232680838021226,0.0089821451715645,1.9985174203113416
12,12.917336327345309,34.641,1.7596981037924149,0.0427638894447223,333.5516963481741,303524549.1303151,1682,2004,56.0,107.0,81.72532699167658,42.082750415393136,1.1914387633769323,1.1914387633769323,2.3828775267538647,0.0111309878751739,0.0243516975854087,0.0050341774094241,1.9958382877526757
13,10.784626964933496,34.641000000000005,1.5750501813784763,0.0289886970979443,277.83038270858526,106541271.53524788,1406,1654,60.0,114.0,85.59103840682788,43.29976157089849,1.1763869132290186,1.1763869132290186,2.352773826458037,0.0094966761633428,0.0235831624492901,0.0061962401117673,1.9985775248933144
14,13.697528455284552,34.641000000000005,1.7571506456241033,0.0506811195600191,346.7599775227164,486597962.4081779,1727,2091,55.0,106.0,77.19513607411696,40.264010155656095,1.210770121598147,1.210770121598147,2.421540243196294,0.0069565217391304,0.0254082725403262,0.0047562731123359,1.9988419224088012
15,13.341387138263666,34.641000000000005,1.7794861736334402,0.0462550926045016,331.1414874598071,404027259.50308686,1290,1555,53.0,102.0,77.2046511627907,38.88064541348681,1.2054263565891472,1.2054263565891472,2.4108527131782944,0.0168219461697722,0.0263258550067534,0.0071322594832267,1.9984496124031008
16,12.611257744733582,34.641000000000005,1.774872986369269,0.0432823376703841,328.3877317224287,321599547.68289965,1353,1614,56.0,111.0,79.91943828529195,39.73519944720695,1.1929046563192904,1.1929046563192904,2.385809312638581,0.0138169257340241,0.0259052581715309,0.0058672933931758,1.998521803399852
17,10.764630698211192,34.64100000000001,1.562186959030583,0.0293226849394114,282.13110444316214,108300999.79428735,1469,1733,57.0,110.0,85.39142273655548,44.237847392895496,1.179714091218516,1.179714091218516,2.359428182437032,0.015223812769825,0.0230091228304952,0.0051299543524726,1.9986385296119809
18,13.807486842105265,34.641000000000005,1.9277595693779903,0.0508300005980861,337.45318361244017,491008287.5228469,1399,1672,60.0,110.0,79.98927805575411,41.95633607082926,1.1951393852751966,1.1951393852751966,2.390278770550393,0.0081126222858506,0.0242139703414433,0.0065610341695605,1.9985704074338813
19,12.039004804804804,34.641000000000005,1.7011303303303305,0.0388047219219219,291.3579687687688,210147214.17315316,1386,1665,57.0,110.0,82.12121212121212,42.120899557722666,1.2012987012987013,1.2012987012987013,2.4025974025974026,0.0122832369942196,0.0240997762785225,0.0068938196231032,1.9985569985569984
20,12.971909090909092,34.641000000000005,1.6959894146948942,0.0453692478206724,336.64494894146947,405157154.8150061,1359,1606,61.0,106.0,85.88888888888889,44.45811537331985,1.1817512877115526,1.1817512877115526,2.363502575423105,0.0147383935151068,0.0228772722281606,0.0037874268965728,1.997792494481236
21,11.081905759162302,34.641000000000005,1.6344332460732982,0.0314649162303664,278.1673821989529,131049997.85517016,1289,1528,56.0,109.0,81.93405740884407,42.71504464436296,1.1854150504266874,1.1854150504266874,2.3708301008533748,0.0088060088060088,0.0238516632260048,0.0064912174695626,1.9976726144297905
22,12.510005717552888,34.641000000000005,1.722437964551172,0.0428139239565465,322.2432858776444,279113719.10114354,1465,1749,53.0,96.0,76.16996587030717,39.99816203211548,1.1938566552901024,1.1938566552901024,2.387713310580205,0.0127591706539074,0.0254982802001371,0.0051440980696223,1.9986348122866893
23,12.08259741060419,34.641000000000005,1.7641331689272504,0.0390767521578298,309.1700320591862,239208707.43434036,1365,1622,58.0,99.0,77.88131868131867,39.72588916459884,1.1882783882783885,1.1882783882783885,2.376556776556777,0.0127170457324529,0.0258660244185189,0.0050734771582995,1.9963369963369964
24,12.099818965517242,34.641000000000005,1.732933023872679,0.0369766949602122,294.5946379310345,208434740.1532493,1273,1508,60.0,113.0,86.3731343283582,44.90937813415544,1.184603299293009,1.184603299293009,2.3692065985860173,0.014948859166011,0.0225179621107591,0.0077606364406725,1.9984289080911235
25,12.686719540229886,34.641000000000005,1.7893436781609195,0.0419128166666666,303.2066948275862,281364389.9762069,1464,1740,58.0,113.0,84.94330601092896,42.89855787008505,1.1885245901639343,1.1885245901639343,2.377049180327869,0.0134518923848609,0.0238082010605025,0.0061002825794723,1.9986338797814207
26,13.30441836734694,34.64100000000001,1.8150725623582764,0.0471645907029478,336.23390986394566,379092549.2770408,1476,1764,61.0,106.0,84.65514905149051,43.94775343346654,1.195121951219512,1.195121951219512,2.3902439024390243,0.0099502487562189,0.0231960065359701,0.0053960068623522,1.9979674796747968
27,13.871092726263187,34.641000000000005,1.8393625763464745,0.0504646574125485,340.92050416435313,511048045.9397001,1490,1801,67.0,117.0,89.80671140939597,46.08933791878699,1.208724832214765,1.208724832214765,2.41744966442953,0.0132168458781361,0.021922714762436,0.0059674560473856,1.9986577181208052
28,11.574651128914784,34.641000000000005,1.6802243262927894,0.034525554989075,293.5517749453751,206914203.80560812,1146,1373,56.0,106.0,82.32373472949389,40.40723077040322,1.1980802792321117,1.1980802792321117,2.396160558464224,0.0104895104895104,0.0251929851673212,0.0083992586667544,1.9947643979057592
29,12.439825889967636,34.641000000000005,1.8392776699029123,0.0340948168284789,301.1848601941748,220418766.71294495,1295,1545,66.0,117.0,88.06718146718147,45.337723857662034,1.193050193050193,1.193050193050193,2.386100386100386,0.0152101056973446,0.0223832926257641,0.0084267807348095,1.9984555984555985
30,11.946953087885989,34.64100000000001,1.6349673396674584,0.0354446223277909,295.54256294536816,212657674.38010687,1420,1684,64.0,108.0,83.86267605633803,41.94922530248439,1.1859154929577465,1.1859154929577465,2.371830985915493,0.0148095909732016,0.0243777242250575,0.0044813728110164,1.9964788732394363
31,12.235906548431103,34.641000000000005,1.7249911323328786,0.0403652339699863,313.3734010914052,261410158.9600273,1221,1466,52.0,104.0,75.87059787059788,38.0785797720224,1.2006552006552007,1.2006552006552007,2.4013104013104014,0.012031719989062,0.0267756950261072,0.0062918915438449,1.9975429975429972
32,11.670085951393006,34.641000000000005,1.6763627741553055,0.0327626235921754,290.683033787789,157890792.5378779,1435,1687,57.0,110.0,83.96585365853659,43.47335733967023,1.175609756097561,1.175609756097561,2.351219512195122,0.0079088160037217,0.0234287009387227,0.0062835814139958,1.9986062717770037
33,12.374104683195592,34.641000000000005,1.7439641873278235,0.0382723037190082,306.44439600550965,241975999.1495868,1223,1452,59.0,114.0,83.7130008176615,42.65856811548432,1.187244480784955,1.187244480784955,2.37448896156991,0.009009009009009,0.0238937800913736,0.0071981816297329,1.998364677023712
34,11.661418430034129,34.641000000000005,1.762407508532423,0.0336974491467576,298.3219604095563,181370469.5159045,1228,1465,53.0,106.0,82.60097719869707,42.7739753483643,1.1929967426710095,1.1929967426710095,2.3859934853420195,0.0127786840674279,0.0238723782349034,0.0087851489268625,1.998371335504886
35,13.007615531508591,34.641000000000005,1.8849828134945892,0.0411144914067473,295.10273774665814,298269707.94398475,1329,1571,57.0,112.0,81.78329571106094,41.29621080257826,1.18209179834462,1.18209179834462,2.36418359668924,0.0075357950263752,0.0247629636324584,0.0069406224174418,1.997742663656885
36,10.857227667493795,34.641000000000005,1.6316873449131517,0.0292888002481389,267.73635545905705,106156896.30973949,1375,1612,57.0,113.0,83.58472727272728,41.60981235940188,1.1723636363636365,1.1723636363636365,2.3447272727272725,0.0167516387472687,0.0245956589851867,0.0075746108646874,1.997090909090909
37,13.013986954055587,34.641000000000005,1.7179222915484968,0.0471843652864435,332.99113613159386,378735845.18536586,1458,1763,57.0,109.0,80.32716049382717,40.05636099507321,1.2091906721536352,1.2091906721536352,2.4183813443072704,0.012591575091575,0.0255834650559951,0.0055524989011795,1.9986282578875167
38,12.223814927184469,34.641000000000005,1.71077427184466,0.0380661571601941,305.18859526699026,246543085.2169296,1382,1648,58.0,111.0,85.25976845151953,44.493861806551806,1.1924746743849493,1.1924746743849493,2.3849493487698985,0.0101449275362318,0.0227800710894177,0.0071613851556979,1.9985528219971056
39,12.86822291407223,34.641000000000005,1.7418194271481944,0.0410460566625155,304.0813723536737,303564982.3766501,1347,1606,72.0,107.0,92.80697847067556,48.35705452985061,1.192279138827023,1.192279138827023,2.384558277654046,0.01090458488228,0.0208974497270193,0.0057419283615006,1.9977728285077951
40,12.156177710843371,34.641,1.8664111445783131,0.0365789307228915,282.1626875,208080801.62161145,1135,1328,77.0,118.0,95.8229074889868,48.32243432860173,1.1700440528634362,1.1700440528634362,2.3400881057268723,0.0097087378640776,0.0209536989968408,0.0093138172889537,1.998237885462555
41,12.890923894795746,34.641000000000005,1.767195858981533,0.0440809003917179,313.6929787353106,320529956.519474,1498,1787,57.0,112.0,82.57343124165554,41.96041928092946,1.1929238985313753,1.1929238985313753,2.3858477970627505,0.0138146167557932,0.0244351859013288,0.0055146264436753,1.9986648865153536
42,12.14308418079096,34.64100000000001,1.6575587570621468,0.0402777474576271,312.21280056497176,226801928.22932205,1500,1770,60.0,103.0,82.26333333333334,42.75544496330888,1.18,1.18,2.36,0.0064530485091232,0.0238411658848363,0.004802083157055,1.998
43,12.063363380281691,34.641000000000005,1.7981605633802815,0.0386600084507042,300.4331795774648,226149599.3943662,1201,1420,53.0,105.0,76.85345545378851,38.93579378295865,1.1823480432972522,1.1823480432972522,2.3646960865945044,0.0155685293299972,0.0262589213346193,0.0066826470018381,1.9983347210657785
44,13.097894630872482,34.641000000000005,1.8863221476510064,0.0437731489932885,318.7225785234899,342099642.3751007,1265,1490,55.0,110.0,82.28616600790514,41.292051083204086,1.1778656126482214,1.1778656126482214,2.355731225296443,0.0089733438902084,0.0247271176944299,0.0068421448407022,1.997628458498024
45,11.585360559234733,34.641000000000005,1.689374540103017,0.0306744150110375,277.6335879323032,163359306.73370126,1157,1359,72.0,113.0,91.49438202247192,46.37059361850389,1.1745894554883318,1.1745894554883318,2.349178910976664,0.017027417027417,0.0217757945841941,0.0059669196969457,1.9948141745894556
46,11.825158,34.64100000000001,1.764612,0.035220056,294.864514,173864218.172,1268,1500,55.0,110.0,81.47870662460568,40.97545059120255,1.1829652996845426,1.1829652996845426,2.365930599369085,0.007635597682991,0.0251029598618039,0.007753617093454,1.998422712933754
47,12.307647416413374,34.641000000000005,1.7166030395136778,0.0421829829787234,315.4814194528876,284306962.77483284,1366,1645,55.0,99.0,79.46266471449488,40.36430421701286,1.2042459736456808,1.2042459736456808,2.408491947291361,0.0180840664711632,0.0252474175049027,0.0041397262823135,1.9978038067349928
48,11.88822492211838,34.641000000000005,1.6973433021806852,0.036448244859813,292.3367277258567,182278532.32772583,1367,1605,58.0,101.0,79.51572787125092,41.27772714079307,1.1741038771031456,1.1741038771031456,2.348207754206291,0.0075702075702075,0.0246428802019664,0.0068676293953991,1.9985369422092167
49,12.170302452316074,34.641000000000005,1.7605803814713898,0.0377027608991825,301.36985626703,228180393.4843324,1227,1468,58.0,109.0,81.55664221678892,40.920571800077376,1.1964140179299103,1.1964140179299103,2.3928280358598206,0.0163265306122449,0.0248837211050657,0.0082609058173539,1.9983700081499596
