,model_type,n,C,epsilon,kernel
ab64a37f-681c-4ed8-abd6-0aea88a6abbf,SVR,500,0.10000000000000002,0.0010000000000000002,
f7a781e4-72e2-452c-aaef-45305df0aa81,SVR,500,0.10000000000000002,0.0010000000000000002,poly
aee1627d-e45e-4b57-9090-f3874542a5b6,SVR,500,0.10000000000000002,0.0010000000000000002,rbf
cddbdaf4-92e8-4083-b915-c98a27250784,SVR,500,0.10000000000000002,0.0010000000000000002,sigmoid
efdb408f-fd6c-414a-a490-a2eeab823877,SVR,500,3.1622776601683795,0.0316227766016838,
22854c1c-7452-47a2-8d0c-745c58d53d87,SVR,500,3.1622776601683795,0.0316227766016838,poly
9fac919d-1280-42e8-8b11-cfbafc9f4085,SVR,500,3.1622776601683795,0.0316227766016838,rbf
e9574b7e-cd76-4f36-9728-253674c66c93,SVR,500,3.1622776601683795,0.0316227766016838,sigmoid
0410a177-76fa-447e-9c92-b53a5f350db0,SVR,500,17.78279410038923,0.005623413251903493,
52491f5a-04f9-4a1c-8d10-2715cd53fcee,SVR,500,17.78279410038923,0.005623413251903493,poly
29292350-d145-47bb-a0d4-20060127e5c6,SVR,500,17.78279410038923,0.005623413251903493,rbf
c97d52db-b071-414b-8528-1b39c9cd7254,SVR,500,17.78279410038923,0.005623413251903493,sigmoid
c2624ca0-a69c-42ed-ac70-c763d1b598f5,SVR,500,0.5623413251903492,0.1778279410038923,
ab0b246b-c84f-42e0-b2a5-c2d3c329e14e,SVR,500,0.5623413251903492,0.1778279410038923,poly
83a56f8e-e75e-4f20-aa75-b71b43030025,SVR,500,0.5623413251903492,0.1778279410038923,rbf
9543c357-f81f-4cf5-b233-f9fc8b9f0906,SVR,500,0.5623413251903492,0.1778279410038923,sigmoid
68afbba0-bc0e-488b-988a-37d60f05bcdc,SVR,500,1.3335214321633242,0.013335214321633242,
9b98b0cf-1c83-4c51-b0d5-17859d6abb05,SVR,500,1.3335214321633242,0.013335214321633242,poly
3f6bbf34-0ceb-4cfb-9e40-d3aa6d50c64a,SVR,500,1.3335214321633242,0.013335214321633242,rbf
05fe9c36-91dc-42ba-b9e8-a4dbc96bd0e9,SVR,500,1.3335214321633242,0.013335214321633242,sigmoid
610ca4f7-b44b-40d1-b3f0-7e7a07b3f3b6,SVR,500,42.169650342858226,0.4216965034285822,
b5c82c81-5dda-4072-80d2-a9ff6331e52b,SVR,500,42.169650342858226,0.4216965034285822,poly
1a282e6e-68a3-47a5-836a-637a135ab351,SVR,500,42.169650342858226,0.4216965034285822,rbf
c7e59a33-5190-4c25-b762-e9c52e7110f8,SVR,500,42.169650342858226,0.4216965034285822,sigmoid
c4c0bcfe-ab30-4fb8-8a53-6d605f9f69ef,SVR,500,7.498942093324559,0.002371373705661656,
9fba2e19-4399-49bf-a20f-878cb41f9a1d,SVR,500,7.498942093324559,0.002371373705661656,poly
008d26e4-3e92-4562-b78a-88fca3547b29,SVR,500,7.498942093324559,0.002371373705661656,rbf
1d606786-f502-4444-bb22-95417e477270,SVR,500,7.498942093324559,0.002371373705661656,sigmoid
376b31e2-228f-464d-b7f7-7e7506317639,SVR,500,0.23713737056616557,0.07498942093324559,
e166ad4d-97f2-48a3-93ee-76a0f3b0887f,SVR,500,0.23713737056616557,0.07498942093324559,poly
af9064c7-7ec6-4df1-a205-2c4594e2e8e9,SVR,500,0.23713737056616557,0.07498942093324559,rbf
19c47957-3793-4171-a9c9-a7769a636a13,SVR,500,0.23713737056616557,0.07498942093324559,sigmoid
e5588292-b214-48cd-9a25-4753e519e72e,SVR,500,0.3651741272548378,0.008659643233600656,
5118386e-baa0-4a6a-afee-7e7c9196355e,SVR,500,0.3651741272548378,0.008659643233600656,poly
ade96f9e-1d4e-46cd-a2c2-c50181bbbb91,SVR,500,0.3651741272548378,0.008659643233600656,rbf
8bbd73f8-1be1-463f-bf08-756ee9d42207,SVR,500,0.3651741272548378,0.008659643233600656,sigmoid
304136e7-d41b-4a1b-9277-28b519965571,SVR,500,11.547819846894583,0.27384196342643613,
93b88941-7da2-4331-9b5d-22848b7b77e9,SVR,500,11.547819846894583,0.27384196342643613,poly
785c54ce-e248-4c8e-8995-78f0d639f897,SVR,500,11.547819846894583,0.27384196342643613,rbf
f7e2b810-ea0a-4165-b41e-81874ccb0e72,SVR,500,11.547819846894583,0.27384196342643613,sigmoid
242da0e9-373f-4e94-834c-d377c479e1a7,SVR,500,64.93816315762116,0.0015399265260594922,
d63ac805-3fcd-437a-933c-768214cea575,SVR,500,64.93816315762116,0.0015399265260594922,poly
f9009676-234f-49f9-acf5-203630259385,SVR,500,64.93816315762116,0.0015399265260594922,rbf
4c0c0b2b-67f5-4319-84eb-a68567aafe3a,SVR,500,64.93816315762116,0.0015399265260594922,sigmoid
1d965c0a-a8b0-436a-abb7-f05ee0d6040f,SVR,500,2.0535250264571463,0.04869675251658631,
0c711650-af8c-429e-83e8-ca00bfd3dd5c,SVR,500,2.0535250264571463,0.04869675251658631,poly
97621b4b-9da4-4ec5-9523-e9ec513c8529,SVR,500,2.0535250264571463,0.04869675251658631,rbf
933f1409-363e-4797-8b16-ce8218791903,SVR,500,2.0535250264571463,0.04869675251658631,sigmoid
bd4f2301-f6da-464b-b818-6593e8743760,SVR,500,0.8659643233600655,0.003651741272548378,
423253ce-d707-4f89-8000-79bcb720e1a6,SVR,500,0.8659643233600655,0.003651741272548378,poly
ee7bcd70-e1c6-450f-942f-8a24302de0f6,SVR,500,0.8659643233600655,0.003651741272548378,rbf
0978f4ff-4e85-4abb-9357-a89649cbfbc1,SVR,500,0.8659643233600655,0.003651741272548378,sigmoid
6a4154f5-7e93-4e14-83cf-72c04d9e9521,SVR,500,27.384196342643612,0.11547819846894583,
3ff3a926-6ed5-49a9-8b24-444335edc56f,SVR,500,27.384196342643612,0.11547819846894583,poly
876b8016-877d-404f-ae3d-a62d6270a96a,SVR,500,27.384196342643612,0.11547819846894583,rbf
85f24354-a693-43bf-a227-b9b5128bdac0,SVR,500,27.384196342643612,0.11547819846894583,sigmoid
7d6385fa-48ca-4088-a8a8-251d873f3d2c,SVR,500,4.869675251658632,0.020535250264571463,
345592b3-146f-4f04-8f94-e365e1f3f513,SVR,500,4.869675251658632,0.020535250264571463,poly
9e9ab4b2-bf98-4c64-b897-79c1f399cf08,SVR,500,4.869675251658632,0.020535250264571463,rbf
05542898-2ec6-4454-84af-2cf613ca9a86,SVR,500,4.869675251658632,0.020535250264571463,sigmoid
d9e19a82-9b3b-4606-837c-5cd428d7e993,SVR,500,0.15399265260594922,0.6493816315762113,
d61af332-07a0-4fa0-93fb-5a8061bc4178,SVR,500,0.15399265260594922,0.6493816315762113,poly
56b6d4dc-736d-4a0c-bd58-ea82c51c5e8c,SVR,500,0.15399265260594922,0.6493816315762113,rbf
c6bdb5c1-c4b4-4975-a014-7f72c8a5843e,SVR,500,0.15399265260594922,0.6493816315762113,sigmoid
