,R^2
0,-2.2115193645255715e-06
1,0.0047216964324442445
2,0.0009915745940214382
3,0.0006666910094017542
4,0.0032481935308489307
5,0.0031621797345370295
6,0.0019868082022335143
7,1.6598256994959648e-05
8,0.00519899895225473
9,0.0029704004036525955
10,0.0027825065123427972
11,0.002023688396211365
12,-0.0021003226174374223
13,0.006045423276534456
14,0.0024277943455044415
15,0.004030154496261318
16,-0.00017685766269481817
17,0.0022935038804732244
18,0.0037167972297054153
19,0.0039850010544368875
20,0.0022055242127485553
21,0.000562487319296201
22,-0.0010973232360749208
23,0.003230090665357288
24,0.002617718756684484
25,0.00337031055083159
26,0.0009259939964469943
27,0.005203497663894163
28,0.00224454925569062
29,0.00115753835354504
