,R^2,num_observations
0,-0.08582273375648297,350
1,-0.08382656179120862,312
2,-0.070862554095388,276
3,-0.0639854026061566,240
4,-0.0809199139315484,203
5,-0.07384617118153236,166
6,-0.054083377737243366,130
7,-0.00959038417146707,93
8,0.1404842322515376,57
9,0.9904423897639953,21
