,R^2
0,0.0053736728378224186
1,0.011541369891351239
2,0.007241101011315032
3,0.006914543739224288
4,0.007175840906818887
5,0.012445154692806715
6,0.0023034664474522737
7,0.009491532490870314
8,0.013348612267777837
9,0.011217328399082294
10,0.012193231274947425
11,0.010228537871408205
12,0.00798368233930069
13,0.012084952531326021
14,0.0008005644209196916
15,0.007522361692417823
16,-0.0035382704336320847
17,0.0060810151464313345
18,0.008758642685582352
19,0.000995397096347439
20,0.008893080233319361
21,0.0058489073080937315
22,0.004939446157010585
23,0.005376513689949736
24,0.013001599686793486
25,0.006263201882932057
26,0.011940167155567782
27,0.002770821808160351
28,0.00883188598883633
29,0.0037720308362004795
