,R^2
0,0.04240208925951283
1,0.030259930611863384
2,0.030137582563056986
3,0.03811306182498031
4,0.04754258041866155
5,0.03354276283236168
6,0.01171281132280011
7,0.04839911790089091
8,0.03370575856031632
9,0.026871440224620624
10,0.04733640029451014
11,0.021112699288384218
12,0.02379188722591974
13,0.022019566032936977
14,0.016024074254047505
15,0.05266724840135639
16,0.039712098099432436
17,0.03385809546282881
18,0.02884144939750599
19,0.05142424252541333
20,0.042827724803998435
21,0.04489534808850604
22,0.011279133492865134
23,0.03210766674412879
24,0.03732296031511195
25,0.03458781071802619
26,0.032784032381376615
27,0.04102820596365253
28,0.035792157200990715
29,0.03859816489366574
