,R^2,num_observations
0,0.8478418427854202,348
1,0.9063295725473678,312
2,0.9109347969862458,275
3,0.8875711731620756,239
4,0.9437752424741708,203
5,0.9707631708738124,166
6,0.954450999217929,130
7,0.9803433556525645,93
8,0.9846005952531648,57
9,1.0,21
