,R^2
0,-3.51627825745382e-08
1,7.569006797991662e-06
2,1.560504240849525e-05
3,-1.1209801972222877e-05
4,-1.4623877635289162e-05
5,8.621981738565765e-07
6,-2.5796036246195087e-05
7,-1.270010137599531e-05
8,1.2452372350479912e-05
9,1.5241284421319001e-05
10,1.0324064308675496e-05
11,1.7412737923550026e-05
12,-6.758479498047976e-06
13,1.4356905192580705e-05
14,2.5502227443130465e-06
15,-3.224713580385341e-06
16,1.1834285637779551e-05
17,5.279868451524283e-05
18,2.797065756643402e-05
19,-5.750022428419044e-06
20,-3.3549646307751146e-06
21,2.112153998923283e-05
22,-9.186425926399622e-06
23,-1.6181954864524783e-05
24,1.675261422828811e-05
25,3.680487976276403e-05
26,2.353972186064368e-07
27,8.732367960950782e-07
28,-3.1668247622018697e-06
29,1.2753583872315843e-06
