,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
37fdd2d9-af16-428f-8906-c753104fa636,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
ffd50e2f-5138-4f96-a645-fea126f06674,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
425078fb-581b-49e8-8027-99c0ce189e56,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
558f3d6a-d021-40a5-bd1a-3125b2612b05,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
7d673aa3-a24f-4b1c-98ce-d14f4909a25d,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
fb814a5a-56e0-4900-bd04-bc334293d6fa,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
2eb14f1a-0979-4207-986e-77aea0e74e52,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
5f21b769-04ce-4762-ac28-edc916d7d91d,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
143f85f9-135b-4ea5-819e-93a0f322949d,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
6b388bba-da99-404b-91a7-275588db182f,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
cffcf13d-04da-41c1-a1fc-423090b34449,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
efe2869d-6e9e-475f-bb63-002525449f2d,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
0f3aecc6-c134-40c8-8158-d296a3632bd5,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
bfca0f51-2eab-4131-af0c-3069b5977e69,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
61621d46-cce4-44e4-92be-a24326ba5818,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
cd52a942-2edb-4008-8de9-e80bc535157f,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
7c64114d-f162-434a-be58-7d94294cd574,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
5b3502fb-759d-4dee-97d7-4779598b6ef0,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
b8553fc7-d72a-4b2c-a85d-e4034adb1924,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
fd6f44ad-7d4f-48f3-b5dd-e69c5beec412,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
dada48c6-faa6-4657-8ffc-574fc1774e79,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
4016c0c3-dd57-47b4-a3a3-b34f132b0c32,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
