,R^2
0,-0.003125315723205291
1,0.003283780729816166
2,-0.001021413189844389
3,0.0020069816075138913
4,0.001447948828532275
5,0.0016460296703307842
6,-0.0012099351712666628
7,-0.0003742942669165972
8,0.0018197953203504813
9,-0.00046378299097105113
10,0.001113819063652488
11,-0.00017360900754692654
12,8.320165801600776e-05
13,-0.0006862466908027498
14,0.001968520019712816
15,0.002989148665251462
16,0.001364816729786389
17,-0.0015457996181862388
18,0.001924250751390133
19,-0.0012891621830796174
20,-0.00030505057772889366
21,0.0010943749938416847
22,0.0005371528822851745
23,0.00047004027999153486
24,0.0023668073741053286
25,0.0033840527483582905
26,9.705674324456126e-05
27,0.0002734292297953411
28,0.0021220764647442714
29,0.0021836051237429377
