Unnamed: 0,SVR,set,MLR,RF,MLP
0,0.7863972787127962,train,0.7343913332938542,0.7830960443409467,0.675661660896111
1,0.8426503362333888,test,0.8293767796190177,0.7239702533448913,0.8092058159144796
2,0.8758156477585699,test,0.7759894085250397,0.7747054708290267,0.8073680891137576
3,0.751801038810781,train,0.7273204965035701,0.7284743217353032,0.6602288473680757
4,0.8937480291862541,test,0.7493155061311312,0.8595653889069912,0.7623728284709296
5,0.9513623772680816,train,0.8933184723108321,0.8253963535912004,0.94233975541435
6,0.9124106350759134,train,0.8374302695499967,0.8046248009841251,0.8783278533988702
7,0.8480306751702911,test,0.7810638437140819,0.7371301073612928,0.7576462560225911
8,0.8708566478912856,test,0.8851403280246124,0.8194634506605543,0.8651639665524685
9,0.8759216442427926,test,0.7849754252372291,0.7518315486425275,0.7651797042383564
10,0.8351751767833291,test,0.8048737529005688,0.7572904102205642,0.7625461188080442
11,0.7668827299281118,train,0.6454106357976588,0.7369504021805939,0.6251142825051469
12,0.9036528455371224,train,0.8163002535295246,0.8273937099859051,0.8375732181116703
13,0.6719011251544187,test,0.5788947316939173,0.6750861497527838,0.4989206694455454
14,0.9583816218094496,test,0.887770863389987,0.8895791623892421,0.9145352865887678
15,0.7808868494467716,test,0.7857287671600587,0.8219862908115121,0.7183916505599259
16,0.8538822288742252,test,0.76527675669344,0.8019668824065626,0.7726178141453872
17,0.7208677362397096,train,0.6675516585192149,0.7235612514056533,0.6188982841328858
18,0.8000228490219554,train,0.7483207540438256,0.7911854301803704,0.7091695712562327
19,0.8492807694038318,train,0.7904889494388315,0.7628733643382123,0.7865760433446878
20,0.8253689360437291,train,0.7699626916296766,0.7524404553274238,0.7289742821441273
21,0.6320797890866159,train,0.6830476896007491,0.6755070502119703,0.5009387496464008
22,0.8932450723847707,train,0.8718368041016348,0.7604937223995283,0.8373937164411075
23,0.8796481366942557,train,0.8336773748930514,0.7474946089128695,0.7747322060722448
24,0.772740486837334,test,0.7471914597987599,0.6753101233276567,0.7024621546840344
25,0.7832502341478842,train,0.6973532831406526,0.7821117335809181,0.6911811925041208
26,0.8664952677494269,train,0.8426321070278415,0.8653697176150758,0.7932388556848259
27,0.799863135396093,test,0.7493655202393692,0.8608762885579659,0.7419577360338028
28,0.6771283073901471,train,0.6866972379855536,0.6789535492742119,0.5085884095342151
29,0.6284458240830857,train,0.5513927809601851,0.6451112818058551,0.4178578278257772
30,0.6608074487324116,train,0.5835977679492199,0.7031930877004156,0.4598764605168485
31,0.8537721589871252,test,0.8439909972978669,0.8001715356275924,0.7687322432200465
32,0.7707415933757586,train,0.7059286174170813,0.6714313509539719,0.6963299380704759
33,0.7369890198441154,train,0.6619478443390969,0.7126996252601039,0.6292405055145582
34,0.7186082434986629,test,0.6978002987655999,0.6861446980048655,0.5757574281829089
35,0.8568579057441907,train,0.7664581805100746,0.7729082368413254,0.8014612341665124
36,0.7991231921726565,train,0.7086270160315196,0.6684887779195329,0.703585968301298
37,0.9879799940440732,train,0.8916272264601428,0.9026740553148824,0.942910568253707
38,0.722585870578625,train,0.7117440723400291,0.7238258352592716,0.6272218158350582
39,0.8378127320702886,train,0.7855374908573004,0.8335012436699781,0.7374496878412505
40,0.7373341746031186,train,0.6795865829245341,0.7064336767449214,0.6621232781929992
41,0.8698323983063416,train,0.8153022572269714,0.8253848966568841,0.8370586947903015
42,0.8764377858041128,train,0.7734533495833511,0.7458576956314543,0.7863470055991761
43,0.8775295536092627,train,0.8249017884814088,0.7375179850308389,0.8363118423946464
44,0.9592073935695552,train,0.8543635655859589,0.7907773564637552,0.8987746527726089
45,0.7451374243995004,train,0.7440501706923404,0.6712344240696583,0.6862848789804351
46,0.7369955240669965,train,0.6537905140154063,0.6689040473361285,0.5870326369047595
47,0.8060227172510521,test,0.7774589148315009,0.7487444721064201,0.6919768511599104
48,0.8455060924015056,test,0.8065026450046489,0.6959222093977223,0.7869462574445456
49,0.8511353943808315,test,0.7485108365661682,0.7307466372955267,0.7158370185698248
50,0.8679814240127526,train,0.8027501689412165,0.7777247343447963,0.7295477224332835
51,0.9013450223046944,train,0.823007252521376,0.7841813279907911,0.8538974854083746
52,0.749370006269116,test,0.677592728836305,0.7780309200362726,0.5864384520868526
53,0.7110031194867743,test,0.6080880938543183,0.6710340964604112,0.5639949845908921
54,0.8880713646366287,train,0.7658570636712975,0.7357054218318314,0.7901087052026392
55,0.9218827226139992,train,0.8704928669949672,0.8030513304587722,0.8792417701141959
56,0.8249223047189942,train,0.6919823853730531,0.7667642912858432,0.744516880969105
57,0.9108542084027093,train,0.8209402508347221,0.8995842846028395,0.8266370157382988
58,0.8803814155519358,test,0.7500507032481494,0.7771034977717468,0.8124239469861266
59,0.6887037967576629,test,0.6668454377943425,0.6766543290031186,0.6257198913093305
60,0.7053804814745048,test,0.6494131398970482,0.7544765956209251,0.5145868269684557
61,0.8887162992350695,train,0.8215390713617459,0.8684734311495562,0.8314600926397849
62,0.780927964835824,train,0.6683462131313571,0.7799580298693459,0.6472548256762612
63,0.6312750996161738,train,0.6012611217402708,0.7150953888161617,0.4576552718403386
64,0.8103837369478397,train,0.7223462222165522,0.6748778500162134,0.6960622537717698
65,0.6792092167088113,train,0.6242302479417448,0.6730538498026787,0.5249445509427216
66,0.7929142340864515,test,0.7426322140849592,0.683756016894173,0.7042245098745543
67,0.9283794359787392,test,0.8485665157447946,0.8831925440834743,0.8481696093141246
68,0.8915989518382601,train,0.8075004234115907,0.8750870340134447,0.8138053814810534
69,0.7959612941839664,train,0.6903076256941517,0.7267005072998897,0.6794745443457308
70,0.8254738898088745,train,0.7628300323095822,0.7349951644042253,0.7657246494791301
71,0.6820989635149017,train,0.6234828650157737,0.8294345703257723,0.4339892632750808
72,0.6442873086817811,train,0.5976102092675192,0.6608362933236266,0.5476058694025068
73,0.6122561208774739,train,0.5258748982515641,0.6837234814061192,0.3628359034761993
74,0.7778453392070459,train,0.7011563445200094,0.8584471068453337,0.6186663504750705
75,0.7056934581061525,train,0.6379373806947781,0.7215488952080236,0.5566333237685523
76,0.7357728288368419,train,0.6889402456720795,0.7675914869872515,0.6030092270186489
77,0.7524305417507249,train,0.7315673462150747,0.7684006023264929,0.6971785201230308
78,0.7538779766468606,train,0.7115446434076473,0.6786732067912815,0.6743168430798532
