,R^2
0,0.011925631685709814
1,0.01645849638022745
2,0.021610914694368377
3,0.01245223630438741
4,0.011462421297881997
5,0.015986655590671472
6,-0.0016792730836016068
7,0.0038563392937221996
8,0.02020191159280149
9,0.011743763387944028
10,0.004129731897945632
11,0.013616959544966445
12,0.005807091290048971
13,0.013675039340067974
14,0.013241435879964625
15,0.009421427432461993
16,0.007446720367188742
17,0.01064047897708853
18,0.013925511288821468
19,0.0029921943570321297
20,0.015192768676165924
21,0.009052673295299352
22,0.01787911023710209
23,0.002537052264338868
24,0.010482428657602627
25,0.018970357090532408
26,0.00853945336336892
27,0.009941552322715763
28,0.01573742654533694
29,0.007107635411937929
