,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
a33abdd2-7dfb-4176-a0d7-6876362e68b1,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
19412c7f-e424-40f9-a146-fe7a7e144d15,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
a62b1805-de43-4ba2-b5ca-13ac3e6c7110,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
a0a743b9-148e-49b6-9355-fdbdc002342b,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
8aca3e09-143d-439f-98bd-72c796b070af,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
21b986b4-6e8a-4283-9959-74f78d9facd9,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
9272e105-104a-439b-a0bd-1bdc9b8c2119,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
5b853cb4-8a2b-48f9-8854-8dba70d47f74,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
b2d9ab38-9ffb-4a12-9172-94d63213134a,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
f5dc49e0-79b5-42ed-b7d8-d2ef0fd68656,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
e69a8055-00b1-4fc3-827b-fdf44cd3c6b5,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
ba52c207-8c2f-49f5-b802-49d3e99204e8,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
2c533f22-997b-4faf-9024-c48f72479769,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
31990ffa-bf31-45c1-a61f-57da760dc2e6,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
cbb6f95d-22c9-4c1a-85c5-0c7fbc3aa709,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
84898c8c-c66e-4bd4-9bcd-96c7ef6b44d2,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
aa75be74-cbd7-4884-bb5c-d386d8b3b1bd,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
c02d2082-6aab-404f-bdde-cb4bce2dc513,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
bfa246ed-bf5e-4250-83ee-15c28dac63c9,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
f2314136-943f-495e-a1e2-115c22cf4bf7,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
ec17c848-b5f1-4985-914e-6813fb3cd735,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
8e5bcf6d-ea8e-46fb-b215-5ec5b447874a,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
db730fac-5df1-41ae-94ca-d337ffb08ac4,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,True,,,,,,
bab05bfd-9102-4a54-91b3-050e23b12185,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,False,,,,,,
d7665771-291e-49fb-8505-0fa6452ae764,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,True,,,,,,
8042821a-3114-4790-ad6d-79b45d34ee39,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,False,,,,,,
9c3a1a32-9647-4161-ae95-c6fe437904e4,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,True,,,,,,
c9984ba6-f417-405d-b079-db40d993e4fc,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,False,,,,,,
065974d3-a177-4f94-972a-08eadb10a674,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,True,,,,,,
de3bb603-7d92-4754-a958-2fb4fc050a88,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,False,,,,,,
bd546d2c-6ec5-4ed4-be0b-8947f0e82b49,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,True,,,,,,
35924a60-69c5-4de3-bf92-23515f65ff09,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,False,,,,,,
37781629-aaf5-446c-9bc8-a05b6b3975bc,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,True,,,,,,
33a2e174-d4f4-4029-8268-85d6c6e009d8,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,False,,,,,,
c3598790-d570-4b05-9fc3-2feff92a1e82,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,True,,,,,,
bbe6a256-a4ab-4763-9bff-c7696ce37a74,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,False,,,,,,
7c43003b-2ce2-44a9-a8f1-4c3905be210f,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,True,,,,,,
2b4d812c-e0e1-41ae-aae7-09935a41e477,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,False,,,,,,
09e25876-fa90-44cd-8a90-31abf56b2169,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,True,,,,,,
70b20d0a-e9cd-469d-a9cc-fcb04dd2e328,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,False,,,,,,
862f43d7-84cc-4bbe-bd67-be70cf213fe2,RF,500,,,,32.0,0.023713737056616564,32.0,0.13335214321633243,0.7498942093324561,True,,,,,,
42d4dd4f-0b97-40f2-b19f-b5b9e3d77b07,RF,500,,,,32.0,0.023713737056616564,32.0,0.13335214321633243,0.7498942093324561,False,,,,,,
26611595-7185-4e67-a2ad-4e38c39caa5b,RF,500,,,,81.0,0.23713737056616557,81.0,0.013335214321633242,0.07498942093324559,True,,,,,,
155f8113-754d-4735-b55f-a8dac1a578e4,RF,500,,,,81.0,0.23713737056616557,81.0,0.013335214321633242,0.07498942093324559,False,,,,,,
b03c642f-03a4-4371-a1e2-e4a0ed65a2fd,RF,500,,,,57.0,0.07498942093324559,7.0,0.4216965034285822,0.023713737056616564,True,,,,,,
56ac2826-c7ee-409f-b73a-7cfdc58c19ec,RF,500,,,,57.0,0.07498942093324559,7.0,0.4216965034285822,0.023713737056616564,False,,,,,,
