,R^2
0,0.010701586297897192
1,0.014620769019639601
2,0.014198682670035323
3,0.014771025244253222
4,0.010755650568354036
5,0.014545814835596471
6,0.012113390316481953
7,0.010306348426507905
8,0.015155574250185877
9,0.010839721570093719
10,0.014213139358206672
11,0.010954057662623584
12,0.007643594277437105
13,0.00993102317854655
14,0.01464409105986364
15,0.012582812384894448
16,0.013028468751035915
17,0.014328926547756415
18,0.011220987419533479
19,0.013925826336372849
20,0.010903522851619551
21,0.019482291059097046
22,0.012879023432019077
23,0.012024251837163713
24,0.013503362362062843
25,0.006345885382268102
26,0.009854424723694244
27,0.011150650035529286
28,0.011827189952976602
29,0.01056592061778272
