,R^2
0,-4.092018915868856e-05
1,8.651049054009263e-06
2,1.0567841470354722e-05
3,5.289512475581404e-05
4,5.263569883562358e-05
5,5.879513400508518e-05
6,3.975928075494739e-05
7,5.6495845877746476e-05
8,5.324796237016205e-05
9,2.163722036541138e-05
10,5.46339970816101e-05
11,-6.693298153281901e-06
12,2.9943665950660225e-05
13,5.9413172035616135e-05
14,4.495512133206869e-05
15,3.955982176317985e-05
16,5.6574868803727085e-05
17,3.711397749883716e-05
18,9.466193219431762e-05
19,2.5896634445299327e-05
20,4.948197671028609e-05
21,7.028230304917393e-05
22,5.2535157434419055e-05
23,1.3698600781042458e-05
24,5.189943033290234e-05
25,1.5295735183995518e-06
26,2.9674013482638983e-05
27,1.6869354929172076e-05
28,4.193562224219516e-05
29,-5.49742039601675e-06
