,model_type,n,C,epsilon,kernel
954af335-ecba-4e0f-8ab0-afaa5ac0b3d2,SVR,499,0.10000000000000002,0.0010000000000000002,
72415d9e-b68e-4d78-afb4-d0aca401454f,SVR,499,0.10000000000000002,0.0010000000000000002,poly
dd52c486-1e21-461f-a257-482964663356,SVR,499,0.10000000000000002,0.0010000000000000002,rbf
32904a16-849d-4a01-a679-c21de04709d0,SVR,499,0.10000000000000002,0.0010000000000000002,sigmoid
3310828c-2a69-4e26-aa7b-755516bee10b,SVR,499,3.1622776601683795,0.0316227766016838,
73f292bc-cfdf-4e10-ba14-9e94f19312fa,SVR,499,3.1622776601683795,0.0316227766016838,poly
a147e514-b0bc-470b-92bf-127088b05bad,SVR,499,3.1622776601683795,0.0316227766016838,rbf
2300ebd9-cb48-4e17-85e9-77108ed0a59e,SVR,499,3.1622776601683795,0.0316227766016838,sigmoid
d7b90384-aa40-4c8f-8bfd-1ed1808074f7,SVR,499,17.78279410038923,0.005623413251903493,
407a887c-2f33-4578-949b-78a6ef119125,SVR,499,17.78279410038923,0.005623413251903493,poly
98dc8c45-f45d-4c73-9a6d-ae5067fc27fc,SVR,499,17.78279410038923,0.005623413251903493,rbf
cb5ad199-d10a-44d0-bfd3-78d9ba20ef6b,SVR,499,17.78279410038923,0.005623413251903493,sigmoid
9fd682f4-1295-43f1-8316-d4338e584a75,SVR,499,0.5623413251903492,0.1778279410038923,
023f892b-644b-447b-8a58-b4c39a330d32,SVR,499,0.5623413251903492,0.1778279410038923,poly
ba0fc5ad-b0d4-4d85-8461-3cae82fe42c0,SVR,499,0.5623413251903492,0.1778279410038923,rbf
a51cdedc-90de-49fa-8917-1b87d3e2e1d6,SVR,499,0.5623413251903492,0.1778279410038923,sigmoid
0997cfa7-cbf8-4de2-bfea-82ef7d9030d0,SVR,499,1.3335214321633242,0.013335214321633242,
639b6fb1-1372-4a5d-ab3e-841d65ddc9a6,SVR,499,1.3335214321633242,0.013335214321633242,poly
908c6746-7611-48cf-ba0b-7566661d360b,SVR,499,1.3335214321633242,0.013335214321633242,rbf
0607a82d-c660-4478-b244-bcdd02a58092,SVR,499,1.3335214321633242,0.013335214321633242,sigmoid
c720ea24-1ff0-41bc-9f73-9ffa434c96dc,SVR,499,42.169650342858226,0.4216965034285822,
4a113c14-44b1-4f59-9b50-8fad54f3a3a5,SVR,499,42.169650342858226,0.4216965034285822,poly
477cf349-9b8e-4133-829c-3069b1a26a25,SVR,499,42.169650342858226,0.4216965034285822,rbf
1ee3c368-bfdb-4a9e-9be1-fc3aa68cf0d5,SVR,499,42.169650342858226,0.4216965034285822,sigmoid
bd5c1c3c-e9db-4ef0-964f-ec0bc946f6b5,SVR,499,7.498942093324559,0.002371373705661656,
a714c5cb-4fa3-4092-b55e-f9ed77b096b6,SVR,499,7.498942093324559,0.002371373705661656,poly
5debfdf7-ce06-4e5b-b7f4-db63360d312a,SVR,499,7.498942093324559,0.002371373705661656,rbf
ea3127c9-ba4d-4bd7-926b-d6f3bf1432c0,SVR,499,7.498942093324559,0.002371373705661656,sigmoid
50e7bf05-e89f-4ebb-91eb-a6b2eabb28f1,SVR,499,0.23713737056616557,0.07498942093324559,
dc809a80-2082-4fd4-9a70-9f622f8f0dd1,SVR,499,0.23713737056616557,0.07498942093324559,poly
ecc825d0-38a2-404c-9bfb-0db97e7a0e38,SVR,499,0.23713737056616557,0.07498942093324559,rbf
f8dab5ab-2f57-4982-a58b-e51bdc34a0bb,SVR,499,0.23713737056616557,0.07498942093324559,sigmoid
