,R^2
0,0.01145223826959385
1,0.009871640780118485
2,0.00815196665706519
3,0.012412141142962407
4,0.0058916096326584455
5,0.00897451022990925
6,0.004978383246489582
7,0.0099305507927554
8,0.014985339570695588
9,0.006066441827439428
10,0.010223710527916596
11,0.014117304627571103
12,0.007295621838481869
13,0.006881558178450042
14,0.010542875505532123
15,0.009567691041143744
16,0.007770229037596499
17,0.002756853267080528
18,0.008997056838657591
19,0.007592061745972822
20,0.008337449759685978
21,0.010692007601995401
22,0.011103500240243092
23,0.003578596890547181
24,0.008646165692646646
25,0.002909818355995464
26,0.0116212515022589
27,0.011209582130249807
28,0.00846691350383777
29,0.007732278344737553
