,R^2
0,-8.695266728864226e-13
1,-8.009148899645879e-13
2,-1.5187850976872141e-13
3,-2.106981256133622e-12
4,-1.3085088568232095e-12
5,-1.7719159473017498e-13
6,-7.460698725481052e-14
7,-5.127009927718973e-13
8,3.135269821541442e-13
9,-2.2182256032010628e-13
10,-8.213429936176908e-13
11,-3.930189507173054e-14
12,-1.588729148238599e-12
13,-7.760458942129844e-13
14,-4.3853809472693683e-13
15,-5.486722187697524e-13
16,-1.4719336860480325e-12
17,-2.0126122990404838e-12
18,-1.0469403122215226e-12
19,-7.340794638821535e-13
20,-4.374278717023117e-13
21,-5.88418203051333e-14
22,-1.0735856648125264e-12
23,-1.3566925360919413e-13
24,-1.2234657731369225e-13
25,-1.5065726444163374e-12
26,-1.631361712384205e-12
27,-9.78994663114463e-13
28,-4.4919623576333834e-13
29,-1.9317880628477724e-13
