,R^2
0,0.010697561116934762
1,0.010243237062493415
2,0.011880277668551598
3,0.009042970042274279
4,0.006068156329456009
5,0.007792956965901876
6,0.007616107544692441
7,0.010213189037669101
8,0.005412658721242747
9,0.007813469889325075
10,0.009438336711392048
11,0.01255398144584774
12,0.005107609937816782
13,0.0062447322304399755
14,0.0072330028923622836
15,0.00646510265012723
16,0.005023897427562152
17,0.009050824626547604
18,0.009980274625747132
19,0.011895370908638458
20,0.009493731821424656
21,0.006840184043703235
22,0.008773880454654992
23,0.007610621673500795
24,0.007969919370862999
25,0.006789896265226858
26,0.010510573011903057
27,0.008059113048315747
28,0.010736078210742739
29,0.011782321307182486
