,model_type,n,C,epsilon,kernel
d7d007ee-7579-4123-a39f-dcb3691d1475,SVR,500,0.10000000000000002,0.0010000000000000002,
0647414c-e8ca-466a-9888-60cbb61c67bd,SVR,500,0.10000000000000002,0.0010000000000000002,poly
2e99cb3c-820a-4bd0-8e1c-7df3eb08a530,SVR,500,0.10000000000000002,0.0010000000000000002,rbf
f93df7da-1fca-42a2-bcf6-753d9df9f459,SVR,500,0.10000000000000002,0.0010000000000000002,sigmoid
651d6647-a119-4b89-9adc-c6f306d5d64d,SVR,500,3.1622776601683795,0.0316227766016838,
64849ccb-9e97-4999-9624-99063b41ca4f,SVR,500,3.1622776601683795,0.0316227766016838,poly
859f60b0-91fe-4139-99ea-5a523503851b,SVR,500,3.1622776601683795,0.0316227766016838,rbf
3ce4dd24-7519-4570-8249-395c0e542770,SVR,500,3.1622776601683795,0.0316227766016838,sigmoid
14030fab-e3fd-49ca-80a4-d285fc7f831e,SVR,500,17.78279410038923,0.005623413251903493,
1a5c86d6-9646-4776-bdbf-6c423bb54bc2,SVR,500,17.78279410038923,0.005623413251903493,poly
8bfc2958-62d5-4843-b33f-645c070f0f8f,SVR,500,17.78279410038923,0.005623413251903493,rbf
48a680df-8bb4-4318-90f0-470600ddd4c7,SVR,500,17.78279410038923,0.005623413251903493,sigmoid
36124ac8-bdbb-495d-9bc3-1424f532386f,SVR,500,0.5623413251903492,0.1778279410038923,
b00e204c-2564-48d3-93c1-31082f4dab3f,SVR,500,0.5623413251903492,0.1778279410038923,poly
a4254ab3-0856-4cee-be0e-fd9659c576d2,SVR,500,0.5623413251903492,0.1778279410038923,rbf
37f70137-c1a2-4e90-8f30-2499407b2f06,SVR,500,0.5623413251903492,0.1778279410038923,sigmoid
e71bbf0f-dcc7-4f08-97a1-5451d551f057,SVR,500,1.3335214321633242,0.013335214321633242,
e088e140-e004-451c-a244-b0eddd5e28c3,SVR,500,1.3335214321633242,0.013335214321633242,poly
10781cba-012e-4597-9561-d32b3e20f751,SVR,500,1.3335214321633242,0.013335214321633242,rbf
cbef9cd5-96c9-4fcb-b540-111ba22073ec,SVR,500,1.3335214321633242,0.013335214321633242,sigmoid
295edb29-c803-4a8d-8426-36b4fdec4ca6,SVR,500,42.169650342858226,0.4216965034285822,
b3f7022f-df92-458c-9221-faf9f9e37c16,SVR,500,42.169650342858226,0.4216965034285822,poly
dccf9cfe-2d63-4762-9adb-439c8ed8bf31,SVR,500,42.169650342858226,0.4216965034285822,rbf
16ad2d83-22c8-401d-af7a-fca5e13e3a33,SVR,500,42.169650342858226,0.4216965034285822,sigmoid
8e5db805-f83c-4733-921d-e7ef8d50e306,SVR,500,7.498942093324559,0.002371373705661656,
d7d16a3b-3711-4eca-883a-a727120d4eed,SVR,500,7.498942093324559,0.002371373705661656,poly
c259e37f-8a56-4850-add3-2a12b5dadd20,SVR,500,7.498942093324559,0.002371373705661656,rbf
fd320007-848a-438d-b8d8-4d43928b2fec,SVR,500,7.498942093324559,0.002371373705661656,sigmoid
542008f1-2a3d-4222-8a15-63492121d149,SVR,500,0.23713737056616557,0.07498942093324559,
4a973920-a711-44a4-b8ee-29229de51ec3,SVR,500,0.23713737056616557,0.07498942093324559,poly
fc4cf021-0de0-4e99-a7cb-47a354a02f82,SVR,500,0.23713737056616557,0.07498942093324559,rbf
1e2803f3-eeb2-41f9-ab88-e859303e8c07,SVR,500,0.23713737056616557,0.07498942093324559,sigmoid
1424b99a-1502-481e-9221-6a099daef9e2,SVR,500,0.3651741272548378,0.008659643233600656,
cc6ae6a4-2cf0-4936-9a91-b3ec21989310,SVR,500,0.3651741272548378,0.008659643233600656,poly
81d26091-9251-49a4-bf9c-e31802dae0a2,SVR,500,0.3651741272548378,0.008659643233600656,rbf
0ad2f1b3-33f1-4bcf-a09f-24811a0595cc,SVR,500,0.3651741272548378,0.008659643233600656,sigmoid
c322337c-9b59-4ad5-b58b-32898db54d0d,SVR,500,11.547819846894583,0.27384196342643613,
54aeeba9-8781-436c-8be1-69d89bc8afc8,SVR,500,11.547819846894583,0.27384196342643613,poly
27bbb9c6-804d-4a0b-9f9f-6729bda5044f,SVR,500,11.547819846894583,0.27384196342643613,rbf
233afee8-91aa-4c01-b892-1fa8fe2d8d14,SVR,500,11.547819846894583,0.27384196342643613,sigmoid
4acaf663-e003-44d3-9aec-8fcf7cb2f83c,SVR,500,64.93816315762116,0.0015399265260594922,
2acb89d3-30c6-4ffb-9789-c34f41cbc371,SVR,500,64.93816315762116,0.0015399265260594922,poly
64d72239-099d-49af-904a-08e37871e45e,SVR,500,64.93816315762116,0.0015399265260594922,rbf
6c9bb339-9483-40d4-911c-16b6d784393f,SVR,500,64.93816315762116,0.0015399265260594922,sigmoid
f4b04a4d-9e42-4eeb-a62e-617bff866328,SVR,500,2.0535250264571463,0.04869675251658631,
7416a0ef-e1b4-4c86-86aa-b5247ef722da,SVR,500,2.0535250264571463,0.04869675251658631,poly
0b566888-e219-4d8f-993d-354552a6fd47,SVR,500,2.0535250264571463,0.04869675251658631,rbf
2592fe20-298c-4653-82da-f2e3f4739546,SVR,500,2.0535250264571463,0.04869675251658631,sigmoid
2f4c0777-2f17-4e25-a5be-4647c78fcb6c,SVR,500,0.8659643233600655,0.003651741272548378,
98c5e599-7cb8-41cf-b432-4aadfd3fc60c,SVR,500,0.8659643233600655,0.003651741272548378,poly
708d594a-baa6-457d-a570-8ba96735f4c7,SVR,500,0.8659643233600655,0.003651741272548378,rbf
9e9e1acd-9f2d-4a37-a124-792a4e5729a3,SVR,500,0.8659643233600655,0.003651741272548378,sigmoid
63801b41-ef72-42ab-a1f3-a909da809284,SVR,500,27.384196342643612,0.11547819846894583,
a663af30-6f35-4916-9f9b-69ad4fa18766,SVR,500,27.384196342643612,0.11547819846894583,poly
7a069890-e0f2-4dca-a483-14afc7fd1792,SVR,500,27.384196342643612,0.11547819846894583,rbf
765867b9-155b-4c94-84c2-aa1e57d97af0,SVR,500,27.384196342643612,0.11547819846894583,sigmoid
21d98e9e-3a36-4fb6-8f45-50bf158bf828,SVR,500,4.869675251658632,0.020535250264571463,
60ab4c3c-5145-45d2-a9ef-b36b129ef37c,SVR,500,4.869675251658632,0.020535250264571463,poly
72072881-f3e3-492b-bfc5-62310449694c,SVR,500,4.869675251658632,0.020535250264571463,rbf
0c209aa5-f925-4ec3-8d98-5691119177f1,SVR,500,4.869675251658632,0.020535250264571463,sigmoid
a87f2c74-cf05-4dfd-b0c9-b7248bbc48a2,SVR,500,0.15399265260594922,0.6493816315762113,
59821a2a-1552-411f-b45b-482e30657dae,SVR,500,0.15399265260594922,0.6493816315762113,poly
5b3fab52-17e7-4a35-9633-0687e9dd1fdc,SVR,500,0.15399265260594922,0.6493816315762113,rbf
4193dcf0-1a98-44e0-9661-510dec46e711,SVR,500,0.15399265260594922,0.6493816315762113,sigmoid
