,R^2,num_observations
0,0.32094824456988313,350
1,0.31157436936960436,312
2,0.3159053955234885,276
3,0.36681429282751443,240
4,0.39845700638901915,203
5,0.3461741869531133,166
6,0.4335771751492743,130
7,0.4952470494050023,93
8,0.691170128882237,57
9,0.9859659175823101,21
