,R^2
0,0.014137439751087943
1,0.020713644013144905
2,0.027744861067152682
3,0.023719692672315773
4,0.024061376205647966
5,0.032522123619548426
6,0.029363836519887054
7,0.026712276309348915
8,0.02228408445097374
9,0.029566299039339605
10,0.024560596485744823
11,0.029620878389562844
12,0.03809102054267455
13,0.017262191837683405
14,0.03096990494313767
15,0.020024102355094775
16,0.019934361934390132
17,0.03670181350561752
18,0.030476251613107297
19,0.02575595898967986
20,0.05439342906800504
21,0.03112040939555838
22,0.02730941587848168
23,0.042657107953165574
24,0.031462687112411514
25,0.038718409436580226
26,0.035387465792620865
27,0.04085786137374603
28,0.04383237626147729
29,0.0270654761221385
