,R^2
0,6.790012996304995e-12
1,5.322964291565313e-12
2,5.561107130347409e-12
3,5.834221994405198e-12
4,6.871281321707556e-12
5,2.9183322425296865e-12
6,5.819456028177683e-12
7,6.136979813220478e-12
8,6.0490501496701654e-12
9,4.034106382277969e-12
10,5.220046617182561e-12
11,3.902989043069738e-12
12,2.7607915953353768e-12
13,6.790012996304995e-12
14,7.542633184698389e-12
15,6.508127370352668e-12
16,7.270295476757838e-12
17,3.1514790777009694e-12
18,6.25977047974402e-12
19,5.444866779669155e-12
20,5.833666882892885e-12
21,4.2620351692335134e-12
22,6.779909966780906e-12
23,4.619304938557889e-12
24,5.26545473888973e-12
25,3.816835736358826e-12
26,6.710632050044296e-12
27,6.8114403006802604e-12
28,6.529887741635321e-12
29,7.300715587632567e-12
