,R^2
0,1.534528060176399e-11
1,1.0644818360106e-12
2,-4.166000877603437e-12
3,-1.0293987884324451e-12
4,-4.1713521525821307e-11
5,-1.4072742970938634e-11
6,-4.7972736894053014e-12
7,-2.3426593998010503e-11
8,-5.978106898396618e-12
9,-1.3554934952253461e-11
10,-5.4797055781818926e-11
11,-7.942557722628862e-11
12,-1.0729195309977513e-12
13,-8.709033494369578e-12
14,-3.572009354968486e-11
15,-2.4307222901143177e-12
16,-3.4310332353015838e-12
17,-2.125166709276982e-11
18,3.5298430844932227e-12
19,-1.1896483798068402e-11
20,5.009326287108706e-13
21,-3.718425567456052e-11
22,-1.9307444532046247e-11
23,-3.940847648209456e-12
24,-7.913136812476296e-11
25,-3.690892036445348e-11
26,1.074496047692719e-11
27,-1.3417489341804867e-11
28,2.94275714907144e-12
29,-1.4834355965831492e-11
