,R^2
0,1.0242251491376919e-10
1,1.2053269493605967e-10
2,1.1221001905425965e-10
3,1.3661316522473044e-10
4,9.368372744233966e-11
5,1.2140022320750177e-10
6,2.0742074724466875e-11
7,6.185385537094135e-11
8,3.086153554932025e-11
9,7.486944397783191e-11
10,9.751222052045705e-11
11,5.201639119434276e-11
12,-9.209966123080449e-12
13,5.834088767642243e-11
14,1.0161471664105193e-10
15,-3.022959660370361e-11
16,5.558686844153726e-11
17,2.380207142493873e-11
18,1.2861267606467663e-11
19,1.3602408088786433e-10
20,1.0045120291124476e-10
21,1.2051937225976417e-10
22,1.4819923066511365e-11
23,9.795408928425786e-11
24,-6.740275004801788e-11
25,1.134408122993591e-10
26,1.0283107698683125e-11
27,2.2288615397769718e-11
28,-7.984723993104126e-12
29,5.946376724352831e-11
