,model_type,n,C,epsilon,kernel
5f3a512a-1411-4a08-bf7e-d7902cd90e3a,SVR,500,0.10000000000000002,0.0010000000000000002,
ff7cac73-1a16-4cac-b769-13de84f48ab7,SVR,500,0.10000000000000002,0.0010000000000000002,poly
86b21595-8985-4960-858c-74ecc51225f4,SVR,500,0.10000000000000002,0.0010000000000000002,rbf
814b5ae5-ba58-4936-a464-6f93c2edf24c,SVR,500,0.10000000000000002,0.0010000000000000002,sigmoid
c2184aa5-d59d-40ae-b1da-f2efe0aa8889,SVR,500,3.1622776601683795,0.0316227766016838,
7462f756-e567-45d7-bf49-9640e2e97488,SVR,500,3.1622776601683795,0.0316227766016838,poly
8949bed3-2035-4036-bb78-65791106151d,SVR,500,3.1622776601683795,0.0316227766016838,rbf
3534b12f-3349-499e-88f0-fb46f4e7fadf,SVR,500,3.1622776601683795,0.0316227766016838,sigmoid
64a8a441-49b8-4989-8016-16e109c03124,SVR,500,17.78279410038923,0.005623413251903493,
4c75862f-2485-4ed9-86bd-4503e99cd74a,SVR,500,17.78279410038923,0.005623413251903493,poly
c8f1dec7-df25-47de-a115-335362bf4957,SVR,500,17.78279410038923,0.005623413251903493,rbf
3f275fc7-3365-4623-b3cc-cb563361f7c3,SVR,500,17.78279410038923,0.005623413251903493,sigmoid
a4628571-b985-4e74-8019-d939c79659c1,SVR,500,0.5623413251903492,0.1778279410038923,
f259bce2-42a8-44db-9ec6-94e4b10e7ac1,SVR,500,0.5623413251903492,0.1778279410038923,poly
f1914000-abe5-4fe6-aaaf-11e212d3640c,SVR,500,0.5623413251903492,0.1778279410038923,rbf
99aae81a-f99f-4f40-a293-d272cf55b329,SVR,500,0.5623413251903492,0.1778279410038923,sigmoid
8a0146ab-6de8-4bfd-924c-decfd500ec36,SVR,500,1.3335214321633242,0.013335214321633242,
37b26768-5e60-40b3-bce6-c38d9af51900,SVR,500,1.3335214321633242,0.013335214321633242,poly
711f52ab-dfb8-41ef-93ad-35fdf31d63c7,SVR,500,1.3335214321633242,0.013335214321633242,rbf
a9b0c1fb-9b9c-4e4f-91c5-a8efd3486c0e,SVR,500,1.3335214321633242,0.013335214321633242,sigmoid
ca235ba3-855a-485b-a62a-316ec0a81bd2,SVR,500,42.169650342858226,0.4216965034285822,
1d0b2c52-8125-4b0c-81c1-b726a679ede4,SVR,500,42.169650342858226,0.4216965034285822,poly
6008bbc3-5dc5-4faa-b4b5-1103bc2a00d8,SVR,500,42.169650342858226,0.4216965034285822,rbf
718682f3-8923-444e-a789-83e386f8a0ca,SVR,500,42.169650342858226,0.4216965034285822,sigmoid
0e47a726-3d72-4eef-ada4-46e8b948211f,SVR,500,7.498942093324559,0.002371373705661656,
b4e74fd4-4bf5-428a-b00b-e802bf31c7bc,SVR,500,7.498942093324559,0.002371373705661656,poly
5eab65b1-4397-46b2-bf3b-61cfbadc94f7,SVR,500,7.498942093324559,0.002371373705661656,rbf
d56afb8d-3007-4934-ac79-51bc979c14f4,SVR,500,7.498942093324559,0.002371373705661656,sigmoid
5c3b11fc-80cb-420c-a448-300de5a67824,SVR,500,0.23713737056616557,0.07498942093324559,
72bccf73-dfdd-406e-92c1-30c86cba8b77,SVR,500,0.23713737056616557,0.07498942093324559,poly
8fc84244-fe4a-49c6-923d-a3540fafaec8,SVR,500,0.23713737056616557,0.07498942093324559,rbf
a10c44bc-a467-4056-935a-999796f611a3,SVR,500,0.23713737056616557,0.07498942093324559,sigmoid
