,R^2
0,0.07174031846482043
1,0.08909525191172774
2,0.06895456265097455
3,0.08433989211441428
4,0.09723072942241673
5,0.0887673052832888
6,0.08081544099169669
7,0.08104390685783625
8,0.07494174969774003
9,0.08977852859587321
10,0.08453766788227479
11,0.05007799583359884
12,0.07726945217041037
13,0.08067747793133007
14,0.08452120991585987
15,0.08967392903602167
16,0.06725192705076088
17,0.07713394318086408
18,0.07199795294196665
19,0.09263570915513442
20,0.08091047810750085
21,0.09318931039646328
22,0.09282780870182683
23,0.07825480153711195
24,0.06982507266185212
25,0.04913788911546568
26,0.07478240645717782
27,0.09545472325136584
28,0.07025908110917733
29,0.09953649104177864
