,R^2
0,-9.896972130718495e-12
1,4.923474961060492e-10
2,1.0810068395983308e-09
3,-9.754841379105983e-10
4,1.1500453922508314e-09
5,-7.595457596210053e-10
6,-1.8430990067486164e-10
7,-5.704108296811228e-10
8,-9.241749587829418e-10
9,9.378213761124243e-10
10,-9.463407835141879e-11
11,-9.041025705869288e-10
12,-1.944930883013285e-10
13,4.852143131728326e-10
14,-8.63190185995677e-10
15,-1.564584017899051e-10
16,6.519083051159669e-10
17,9.103882092631466e-10
18,1.4208456633468813e-10
19,-5.090976529231739e-10
20,-5.73727287900283e-10
21,-5.854103868330185e-10
22,-1.5251311324959715e-10
23,7.997293938188932e-10
24,-1.0565992525357615e-11
25,2.00939487271512e-10
26,-3.3305713742493026e-10
27,-6.311293709870824e-10
28,9.657772359616956e-10
29,1.538147387236677e-10
