,R^2
0,0.0007841162754826936
1,0.00028362033852835644
2,0.001142937168050695
3,0.0010563516741265433
4,0.000757418463508297
5,0.001238480809802156
6,0.0012230652635422112
7,0.001790915967606277
8,0.0012060148195210951
9,0.0012568387545415227
10,0.001127430537709917
11,0.0016288053161341853
12,0.0006543287810415466
13,0.0013947134196771183
14,0.001062377274378301
15,0.0012553785644887627
16,0.0010865756051323672
17,0.0011602225555177315
18,0.0017063769008989205
19,0.0014940450582797693
20,0.001576950363265106
21,0.0010378570801409248
22,0.0011142579787120077
23,0.0015580088015688665
24,0.0003740965504364091
25,0.0021737026150110417
26,0.0007813332036668008
27,0.00185256866729544
28,0.0012674004262639427
29,0.0014073263802820701
