,R^2,num_observations
0,0.5248482248152968,348
1,0.529993114111329,312
2,0.5823359255642412,275
3,0.5107306063419108,239
4,0.5503937102668098,203
5,0.5455485832423123,166
6,0.5857607216495988,130
7,0.6948480412682132,93
8,0.7964710652155456,57
9,0.9563593592149537,21
