,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
59ecf07e-cb3f-429d-89bb-258e161c53f0,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
d5218220-2adb-4e8a-a112-4e6fe45943de,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
2441640e-61c5-4d83-bf47-a8938939ab3c,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
826655b7-c996-4bc2-b6ce-83816b6df24e,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
3e215209-17c2-4117-93d2-26627f4d9796,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
bd4a300b-822d-41b8-8414-56e1fa0d7b33,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
86635e66-758d-4a79-a47e-0962bb0ff568,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
6e177c42-2074-4ccb-8b39-189c841b2fc5,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
7492eab6-be0a-4cff-ad46-101796316124,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
1d14ff82-8b12-4046-872f-7f4134152b0d,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
8670fc54-a399-4c28-a615-c18379b6c5e6,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
3db9135f-f7f4-4b80-851e-4f49d7985cef,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
598b7e38-d17e-4bc8-960e-3a328d34d466,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
208a1181-76a6-4300-b110-3a503b44db8e,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
50633929-810f-4133-91d2-6206145eb013,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
dc839938-aeae-427d-af23-f34de8cf542c,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
4b08f6c5-7399-4535-8fd2-0083b6288dd6,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
d75dba79-ab7d-4fa2-9ede-01b0b4912b1d,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
e4c2cf26-7dc8-4084-b7c6-e84352db2c5c,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
b3d8f84b-7105-46cf-9561-a1896fe60b5f,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
809588b4-98bd-40da-a0a2-ee75bfda1a0b,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
31e7dfd4-cbb1-42e5-99ff-ff90ff07b538,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
ee99d4ee-a830-42b4-9e0f-328472d4a785,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,True,,,,,,
ee97dd97-b341-4673-a160-9eaa2ed1e496,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,False,,,,,,
15e4e209-98df-4ec1-a096-db1d16dc27bc,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,True,,,,,,
aa8eb7c8-b19a-4ea7-8c40-7ca13cabb3d9,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,False,,,,,,
91ba890e-799b-48f4-8fef-104a4f488630,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,True,,,,,,
a6ea295c-a944-40b8-8a5e-c1b6214d28e4,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,False,,,,,,
c8cc5cd0-13c9-4738-957f-dc2ffb877357,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,True,,,,,,
2a3590ef-302c-4988-9a59-d42e58d6ed3e,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,False,,,,,,
0a87ea5d-a3d2-4a20-ab35-5566214e1213,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,True,,,,,,
6e7b882a-030f-4671-8d43-d57eb653e03e,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,False,,,,,,
30a7ab1d-6700-415e-8414-984c947ff63f,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,True,,,,,,
193b3c51-3fab-447f-8e2b-13c22b6e188a,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,False,,,,,,
2e9f1eac-10b7-460e-8619-14dc60570d94,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,True,,,,,,
3a846f2a-5261-4f7e-be41-c3d5c44e74f0,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,False,,,,,,
6bd52a60-2bac-4276-8e97-b97207cda915,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,True,,,,,,
c7612eaa-dbcf-4b6d-abf3-54a03887b151,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,False,,,,,,
f04e1755-f47a-4ac2-9536-a0b005f6f83c,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,True,,,,,,
f9350824-3725-4aa6-a73b-feca9f92a99a,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,False,,,,,,
f4979fe4-a0f6-4cd6-8698-999ed6277e05,RF,500,,,,32.0,0.023713737056616564,32.0,0.13335214321633243,0.7498942093324561,True,,,,,,
e36ff36b-9a8f-4742-9eda-cb1ff6e46240,RF,500,,,,32.0,0.023713737056616564,32.0,0.13335214321633243,0.7498942093324561,False,,,,,,
de96b2ef-6107-44b9-bb0d-bbc725d5699c,RF,500,,,,81.0,0.23713737056616557,81.0,0.013335214321633242,0.07498942093324559,True,,,,,,
8a40ae12-200a-47d4-9318-835d265edc8a,RF,500,,,,81.0,0.23713737056616557,81.0,0.013335214321633242,0.07498942093324559,False,,,,,,
e99eb01e-1ba9-491a-a12e-8fd37f595c87,RF,500,,,,57.0,0.07498942093324559,7.0,0.4216965034285822,0.023713737056616564,True,,,,,,
957a1942-3283-4468-a7aa-7478e1d79ffc,RF,500,,,,57.0,0.07498942093324559,7.0,0.4216965034285822,0.023713737056616564,False,,,,,,
36d57463-cc1d-4f8a-87bd-0fed0469beb7,RF,500,,,,7.0,0.7498942093324561,57.0,0.04216965034285824,0.23713737056616557,True,,,,,,
c45c4721-e0d2-477b-9fa4-96182d4ba3a1,RF,500,,,,7.0,0.7498942093324561,57.0,0.04216965034285824,0.23713737056616557,False,,,,,,
e5b9b65e-f887-4d64-b27a-8d584f683c11,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,linear,,,
1448abcc-fdd2-4593-a082-dc002d7a7a29,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,poly,,,
d09e1e39-6341-4682-bba8-0115c6242756,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,rbf,,,
d329f727-1434-415a-9feb-e003b6eb267d,SVR,500,,,,,,,,,,0.10000000000000002,0.0010000000000000002,sigmoid,,,
aa7069e5-95fd-4009-a0d4-11b15846de52,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,linear,,,
8e8894b2-9fec-4768-a8ac-1528bb5d2644,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,poly,,,
28358c4a-8d92-44bc-969d-886ad1afdd28,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,rbf,,,
b12d807e-a52a-44b4-9702-6dd114b49803,SVR,500,,,,,,,,,,3.1622776601683795,0.0316227766016838,sigmoid,,,
8c7e254d-32ac-467e-8c6c-5ed339f8c8dd,SVR,500,,,,,,,,,,17.78279410038923,0.005623413251903493,linear,,,
