,R^2
0,0.15479387983348558
1,0.20668013575252775
2,0.08469022928306125
3,0.24668626595036192
4,0.25746158153758614
5,0.13737745099063015
6,0.1388963719681009
7,-0.020990662642856095
8,0.05432282374431441
9,0.15870907683736624
10,0.20573260319311004
11,0.19108330219568048
12,0.1290910665163041
13,0.21336462462530115
14,0.12998409885907214
15,0.16652705957950442
16,0.14167707832651377
17,0.14100362712348735
18,0.13056777006021958
19,0.2206914864095364
20,0.2718846069915072
21,0.32460006384341245
22,0.05986256138987567
23,0.11791689116372239
24,0.15297735948090818
25,0.07613876465354863
26,0.007410620953050007
27,0.22005316922169815
28,0.18990578963917604
29,0.17344175723948463
