,R^2
0,1.0078243703803835e-05
1,4.847903171456558e-06
2,-2.3235022088674562e-05
3,1.5032218594002167e-05
4,-7.445602199007695e-06
5,-1.113800242347196e-05
6,7.654367076725954e-06
7,3.8133723926359053e-06
8,-4.931093762872152e-06
9,7.142311684082969e-06
10,1.290363870098954e-05
11,6.942831672906991e-07
12,9.85861235536234e-06
13,-1.297096199315284e-05
14,-3.029532438247884e-07
15,7.5080768253688035e-06
16,1.4780584605134095e-06
17,1.5206970342851456e-05
18,3.953060849548606e-06
19,7.29059172233093e-06
20,5.17014776324487e-06
21,-9.692205481637295e-06
22,-2.719531787986895e-06
23,1.4126071680387042e-05
24,-1.4357703415068812e-06
25,-1.760123328387042e-05
26,-1.0686075581745058e-05
27,-3.866622351966775e-06
28,3.320320806388111e-05
29,3.911644984921914e-06
