,model_type,n,C,epsilon,kernel
b6139e01-6c34-4403-ae49-432d1bebc57a,SVR,500,0.10000000000000002,0.0010000000000000002,
57186d1e-b470-4646-b744-bd1e25a2d69a,SVR,500,0.10000000000000002,0.0010000000000000002,poly
d5b54316-abe6-47d0-9690-648280d0ba88,SVR,500,0.10000000000000002,0.0010000000000000002,rbf
7f5e2aef-009a-4410-a127-b196c38010a6,SVR,500,0.10000000000000002,0.0010000000000000002,sigmoid
a35c29bf-513c-4e36-b96a-3e9d3ccee7a3,SVR,500,3.1622776601683795,0.0316227766016838,
21a75ca8-f27f-49bc-a557-e0ab4904500c,SVR,500,3.1622776601683795,0.0316227766016838,poly
b365904c-49d6-4901-a94e-1ad9eb188efb,SVR,500,3.1622776601683795,0.0316227766016838,rbf
9541bfd4-808c-438b-aa06-826a44b826f9,SVR,500,3.1622776601683795,0.0316227766016838,sigmoid
d91589ef-a57b-4dae-9064-5222ff60bc90,SVR,500,17.78279410038923,0.005623413251903493,
0eb7b95a-4070-4af1-960b-a279ad6129a0,SVR,500,17.78279410038923,0.005623413251903493,poly
82d19d67-6101-484a-994d-18dae82c4b49,SVR,500,17.78279410038923,0.005623413251903493,rbf
e1f4c235-cdb6-498a-a8cc-1e45b2d23140,SVR,500,17.78279410038923,0.005623413251903493,sigmoid
7d22be49-c57a-4120-9e0d-630f78779ab1,SVR,500,0.5623413251903492,0.1778279410038923,
b779f873-8822-4dad-a67d-834b7fa6c28e,SVR,500,0.5623413251903492,0.1778279410038923,poly
be8f9c6f-1097-4708-ac01-305061f3f220,SVR,500,0.5623413251903492,0.1778279410038923,rbf
4a47e4c1-a741-48ea-841d-3192e0a4d1fb,SVR,500,0.5623413251903492,0.1778279410038923,sigmoid
9d7e15dd-d11d-411e-b6ed-a4a06a87fbb9,SVR,500,1.3335214321633242,0.013335214321633242,
94b1d7ea-f49d-4e20-97cc-77a46f58d513,SVR,500,1.3335214321633242,0.013335214321633242,poly
a66b392b-b268-4563-a4f4-844bf3cfe1d1,SVR,500,1.3335214321633242,0.013335214321633242,rbf
a421ddd3-7ef9-4834-8c5a-e10ed1dbfa78,SVR,500,1.3335214321633242,0.013335214321633242,sigmoid
502237fe-9e01-49dc-b90f-db0bbcf1f65f,SVR,500,42.169650342858226,0.4216965034285822,
331da53e-fc76-4e5f-8add-bef2e366af80,SVR,500,42.169650342858226,0.4216965034285822,poly
ccd53772-36a9-47a7-8b60-a7f903b10410,SVR,500,42.169650342858226,0.4216965034285822,rbf
ed0b13d2-e53c-4120-aeb9-0a6faa101986,SVR,500,42.169650342858226,0.4216965034285822,sigmoid
aaa5f3f6-0ef8-44de-bde2-c078d2678287,SVR,500,7.498942093324559,0.002371373705661656,
29751d7e-469c-488f-af80-d9a2c2896a26,SVR,500,7.498942093324559,0.002371373705661656,poly
813e40da-67a9-43cb-a9f9-0061574c8e5a,SVR,500,7.498942093324559,0.002371373705661656,rbf
dbf3370e-74bf-4b66-af68-6a98cce93c58,SVR,500,7.498942093324559,0.002371373705661656,sigmoid
cecb1bee-243d-4dd6-a021-3d031ce7436a,SVR,500,0.23713737056616557,0.07498942093324559,
ca641cb1-0547-4d0e-ad39-23549a6e62f8,SVR,500,0.23713737056616557,0.07498942093324559,poly
9da407d5-4db3-4f9d-a5fd-0efb99c9e435,SVR,500,0.23713737056616557,0.07498942093324559,rbf
6380c698-3b55-4ada-8fe4-df3a354df2f6,SVR,500,0.23713737056616557,0.07498942093324559,sigmoid
3656ccec-7aa5-42cd-bad5-0d1c979d637f,SVR,500,0.3651741272548378,0.008659643233600656,
c48a5dc0-a763-4fd8-af0d-128fa88317b6,SVR,500,0.3651741272548378,0.008659643233600656,poly
8dfb52e2-d6ab-4481-8fd2-f423c97b7a00,SVR,500,0.3651741272548378,0.008659643233600656,rbf
fc5c9ae7-e896-409a-9378-681243f97b26,SVR,500,0.3651741272548378,0.008659643233600656,sigmoid
a72d7d7d-8142-4192-a896-f9f833699624,SVR,500,11.547819846894583,0.27384196342643613,
2a56c565-80e1-40eb-8747-3de9cacaf42b,SVR,500,11.547819846894583,0.27384196342643613,poly
