,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
76ccb9a0-f671-4fb7-b9dd-32cbfaf433bf,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
3d992769-1e49-42c0-afa5-ad4594c5bf9c,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
7ad84987-fd67-442b-9e64-e2300284fa9f,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
523e5ff3-eb7b-45e7-bc5a-2120e1cb3d66,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
767c24b5-073f-4621-9ca7-5cc3fb5f8283,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
236926f4-742a-47c9-9eba-8bcc8f615e2b,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
6b7c6685-249b-41c6-a4a4-31e42f5db0a6,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
e162734d-852c-4c33-b195-cbc85a8150ea,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
450c0dfd-a381-4fc7-96a7-44881c95ccfe,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
90077f45-3bcd-4dac-b600-845f772175c4,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
81a9ba78-9853-4e8f-add1-369f95559e85,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
b92793d6-52db-40b0-9f55-8586e642b9b8,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
e290fc8d-b57f-4240-b7aa-80052ded6f39,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
6a6764f3-2747-49d5-9827-253a25cba472,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
87d2fd5a-699e-481f-a0d3-fbb0768c98ce,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
315a646a-96cd-499c-b3a1-9f27796d75c9,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
f58f1ef5-d184-4c38-9911-744b2802555e,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
08029dbb-3551-409e-bd7f-01191870188a,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
26af989d-a569-46eb-8bcf-bac77c7dd183,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
06112880-9560-4bcd-85ee-7f9b10575141,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
591e817d-7440-4e19-b277-70a23f9a96dd,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
03293fc1-5191-4ecc-a6af-54c85bf53b6e,RF,500,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
598b1118-d3ed-4050-b210-9d620c9f5913,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,True,,,,,,
eb2ee0de-4a0b-4ef5-95a5-5b606f0378bd,RF,500,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,False,,,,,,
5b99f712-ee19-4c3c-ac75-2106d408eb7a,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,True,,,,,,
b7871e14-2d87-4ea9-b5b8-08d8cfc5af0e,RF,500,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,False,,,,,,
f415a346-2f0d-458d-9b27-ceb966ccc79b,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,True,,,,,,
1a3355e9-efc9-48fe-9e77-79af651be995,RF,500,,,,88.0,0.562341325190349,13.0,0.05623413251903493,0.562341325190349,False,,,,,,
46be8528-26bd-4cfe-ad82-463384e8d7a2,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,True,,,,,,
a9ec50a9-86c4-493b-abc7-b590df04c191,RF,500,,,,63.0,0.017782794100389243,88.0,0.1778279410038923,0.1778279410038923,False,,,,,,
9d16a275-c418-45a7-ade8-07ecdcf30b3d,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,True,,,,,,
6b6feb1b-78c0-4188-a2c8-2924fac9f0e4,RF,500,,,,13.0,0.1778279410038923,38.0,0.017782794100389243,0.017782794100389243,False,,,,,,
78c6727e-5ec8-4db8-a28c-7747121c8721,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,True,,,,,,
30164973-48c1-422b-b7fe-563c04355798,RF,500,,,,20.0,0.04216965034285824,94.0,0.07498942093324559,0.13335214321633243,False,,,,,,
68e6739e-d882-4619-93f9-dfad3bf5a732,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,True,,,,,,
12997eec-4879-47ea-9a17-c054ff6198ae,RF,500,,,,69.0,0.4216965034285822,44.0,0.7498942093324561,0.013335214321633242,False,,,,,,
bddd8046-3c4d-4922-8797-a06a34c318c0,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,True,,,,,,
c3ccb423-bdc1-47b5-9709-8fca20538244,RF,500,,,,94.0,0.013335214321633242,69.0,0.023713737056616564,0.04216965034285824,False,,,,,,
1c8079fc-85d4-474a-bb3f-d1c019fc85de,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,True,,,,,,
0ac55748-7dd7-4ac2-b0ea-fd658a485927,RF,500,,,,44.0,0.13335214321633243,20.0,0.23713737056616557,0.4216965034285822,False,,,,,,
