,R^2
0,1.1879219859123324e-05
1,-8.838721148984874e-06
2,9.658429877434926e-06
3,-8.228467482052082e-06
4,-3.225043054611021e-06
5,1.5402504875305922e-05
6,6.270810448461006e-06
7,2.5867945192548092e-05
8,-6.173968801315155e-06
9,3.963054143296674e-06
10,-1.7147416393470394e-06
11,1.4063044999623742e-06
12,1.4212697040383304e-05
13,1.1631676584133999e-05
14,-1.0150309504020072e-07
15,2.3967145383885224e-06
16,-1.4028271976718187e-05
17,2.5926927413877365e-06
18,-1.1625431868944602e-05
19,-2.054039879073599e-06
20,1.3466131279171734e-05
21,1.5733452178201546e-05
22,8.41954742347717e-06
23,-1.3232351033343193e-05
24,-3.283895222638833e-06
25,-1.9644332802881692e-05
26,7.383171983565973e-06
27,-1.2538434941200549e-05
28,-7.0164856567078715e-06
29,2.0456782001687657e-06
