,R^2
0,2.424359417663169e-07
1,-3.7814729814122927e-07
2,9.35209907293455e-08
3,1.7813518438103415e-08
4,-2.7296723081882135e-07
5,-9.522231270153725e-08
6,-4.177965762242053e-07
7,2.4675961829423443e-07
8,-3.3347911743142333e-07
9,2.717014255804173e-07
10,4.0182497818008756e-07
11,1.2365757529053667e-08
12,-7.210408359270559e-08
13,1.3499574547104487e-07
14,-5.7334302416833793e-08
15,2.3263561543807043e-07
16,2.0628978725234504e-07
17,-6.148099940261886e-08
18,5.693352347346803e-07
19,-2.565294452416822e-07
20,-3.4817689975596977e-07
21,2.0246185417072127e-07
22,3.440862468284678e-07
23,-2.2531498200528688e-07
24,2.9833386561151087e-07
25,1.7971597299215603e-07
26,1.4008228577111481e-08
27,2.6302694688951078e-08
28,1.5669479669355724e-07
29,-2.0927923838343077e-08
