,R^2
0,0.1693107231560702
1,0.16636026814242322
2,0.246188844283721
3,0.19578504694198917
4,0.16575121488805744
5,0.15697411298371644
6,0.20785633226596922
7,0.1514157976717878
8,0.16961594601944419
9,0.17844582260075592
10,0.1866884254785961
11,0.21590655219731436
12,0.19864766942136247
13,0.24903175921588994
14,0.19375741428394466
15,0.1955119022914401
16,0.18348480700232217
17,0.13812750498985082
18,0.18203917804801983
19,0.18859623844327467
20,0.2101396202705077
21,0.2085316696532884
22,0.14281597323991446
23,0.15593303992489327
24,0.20637015878189235
25,0.20585298184175704
26,0.15900333075280515
27,0.2667864840115498
28,0.17960761597127894
29,0.19029831460410274
