,R^2
0,0.0009916400976047735
1,0.0023214721272609706
2,0.00023497081840062606
3,0.003355365266438759
4,0.0024860945707613213
5,0.003408863039185195
6,0.000745019123139179
7,0.019611122320306484
8,0.0033250355862760594
9,0.002289929325782314
10,0.003236474713756543
11,0.00028206919310636014
12,0.0032766700994166786
13,0.018320531135759155
14,0.001840725547456068
15,0.003949473410025495
16,0.0025593592443413637
17,0.010906874677183653
18,0.011326655284073173
19,0.0035201346402029543
20,0.0032829927581268237
21,0.0038539515434747873
22,0.0026065940528426923
23,0.0019058415024471032
24,0.0018018748173186383
25,0.0051903240743724766
26,0.004845760828720125
27,0.0057637960002778765
28,0.002945404583674649
29,0.002616170708674259
