,R^2
0,4.992006807924554e-12
1,5.503375533066901e-12
2,3.781419621873283e-13
3,4.9746873287404014e-12
4,2.5794921754140887e-12
5,-6.362910198731697e-12
6,-2.376321361907685e-12
7,-3.567146578120628e-12
8,3.566480444305853e-12
9,-6.482370196181364e-12
10,8.731904088676856e-12
11,9.140688206343839e-12
12,6.221911874604302e-12
13,-9.261480471423056e-13
14,2.6847413181485535e-12
15,1.7776891070298007e-12
16,2.0745627438145675e-12
17,4.2728043325723775e-12
18,-1.6773249456036865e-12
19,1.5139001163788635e-12
20,-1.6793233470480118e-12
21,-5.224709553885987e-13
22,3.346434240825147e-12
23,-2.5937030301292907e-12
24,-2.757793993168889e-13
25,5.616840326183592e-12
26,2.7482460751571125e-12
27,2.0672352718520415e-13
28,2.1675994332781556e-12
29,4.247491247610924e-12
