,R^2
0,-2.702060797332706e-12
1,-4.2810199829546036e-13
2,-1.1790568521519162e-13
3,-1.4406253967536031e-12
4,8.36886115962443e-13
5,-6.126210649881614e-13
6,-1.5152323840084136e-12
7,-1.227018486815723e-12
8,2.078559546703218e-12
9,-6.505906924303417e-14
10,2.8350655156827997e-12
11,2.191136161400209e-12
12,-1.425526363618701e-13
13,5.53335155473178e-13
14,-1.1797229859666913e-12
15,-2.2655211040500944e-12
16,8.983924715266767e-13
17,6.066258606551855e-13
18,4.736211423050918e-13
19,-6.503686478254167e-13
20,-4.127809205556332e-13
21,-1.9497736758467e-12
22,1.4654943925052066e-14
23,7.209788321915767e-13
24,7.596145934485321e-13
25,1.2583267761101524e-12
26,-3.930189507173054e-13
27,-1.2871925747504065e-12
28,-5.484501741648273e-14
29,-1.687761042035163e-12
