,R^2
0,0.005651697699240232
1,0.005830643870457175
2,0.0021643662489595483
3,0.0038407926469928855
4,0.0031565988062065564
5,0.0006096004327836857
6,0.007904114694768039
7,0.00383040073441121
8,0.006185273947091452
9,0.005036015588224196
10,0.00019259649104086396
11,0.003907572254958747
12,-0.004566739291353317
13,0.004955884347001893
14,0.007054813438684637
15,0.0033591153475878155
16,0.005206679102191081
17,0.004194840999397487
18,0.0007069601634730471
19,0.0047682960537914765
20,0.006127979853318033
21,0.0055090734533317365
22,0.007673485758866061
23,0.0061262510398439884
24,0.0016095639810863593
25,0.0017308883308040368
26,0.004532707820580795
27,0.004942949305914324
28,0.006343062180248826
29,0.002649055540870915
