,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
f3e5a436-37a0-4530-8ba8-9b16f452206d,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
7e9f44c1-f09a-40ce-bc5c-734a85289a7a,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
9897169b-10a3-4b9b-ac52-0149ed882433,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
40d4ab79-cd94-45c1-83f8-f5ba83f16530,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
befba32d-75e6-4f07-8c89-311fc52c41e9,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
e50f4f04-4371-4585-8b56-d2f5ad997eb1,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
eaaa9ed7-0d4a-4632-8bcb-6bb80a66853b,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
d6ba10ba-8bd4-428b-b6e1-7ad016a13b56,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
12f5b2be-4f6f-4f96-b470-d881f77806dc,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
237d0a96-e6d8-4c3b-b8c8-862046a634f6,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
3dd4b77a-0388-4863-9f53-31b067c44cac,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
a518b6d4-84ab-4ae6-86bd-45055cd03fd4,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
2cd6e268-d801-4c42-89f5-7a2f063ab9e2,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
aad6d239-c662-4fe7-aab0-45f6a5d70cfb,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
54e31e2d-f238-4872-9300-24659073c9f9,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
91a9022f-bcac-470e-b800-5acefc6c1941,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
a5047d08-b0f8-45f7-82e6-0467e7c7c48f,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
e69e097d-fba8-4969-85d9-7909dbf07d51,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
