,R^2
0,0.00437440197509209
1,0.0042862210116862975
2,0.0028031809228942217
3,0.0021413244006099896
4,0.0009738171851676469
5,0.006793133329018763
6,0.0024169290334293825
7,0.004063845463675664
8,0.0037683035686189026
9,0.005839542099332684
10,0.0010063148855202764
11,0.005867387583371686
12,0.006734781554836311
13,0.0005249276205675502
14,0.0038058888934200397
15,0.002382133817190324
16,0.005531301583226456
17,0.005265295911505596
18,0.004322199117393621
19,0.006565134589360255
20,0.0017599508121602936
21,0.0030985309400934913
22,0.0037440609139923753
23,0.007658252358955342
24,0.004770782765546544
25,0.006543968871478678
26,0.009570389075425734
27,0.0019359369476761312
28,0.0006718222199111334
29,0.00977955341228387
