,R^2
0,5.233740441035195e-08
1,3.454073993491846e-08
2,1.4129307945864866e-08
3,3.966405859312516e-08
4,4.5290590389157614e-08
5,1.2567567875265695e-08
6,1.492756629417613e-08
7,4.144683818374517e-09
8,2.294193235385933e-08
9,2.9856535244121574e-08
10,2.7969633831226304e-08
11,3.295476802556152e-08
12,2.6686755805194196e-08
13,4.132501285614154e-08
14,3.4450727492973954e-08
15,5.3091593121834535e-08
16,4.814593612678664e-08
17,6.4577616587513376e-09
18,3.081795596493464e-08
19,1.6250270240547593e-08
20,3.4993683395434516e-08
21,3.073843213297067e-08
22,1.732838061929698e-08
23,5.2442302722610634e-08
24,3.853241592466361e-08
25,5.467091701572002e-08
26,4.200647518715073e-08
27,4.483472071381556e-08
28,2.7445572703399534e-08
29,4.330909697536356e-08
