,R^2
0,3.2162219554265903e-09
1,-8.979395782482413e-09
2,-4.206609061085942e-09
3,-1.4465075470759814e-08
4,-1.603778854164517e-08
5,-1.24990751082521e-09
6,-7.461041784395661e-10
7,9.692457947352295e-10
8,-5.74984793111355e-09
9,-8.661920958275005e-09
10,-1.567436125338162e-08
11,-1.9818261476345356e-09
12,-8.265139794794152e-09
13,-6.408589214856875e-10
14,-2.33470820454329e-09
15,-1.0771797231967639e-08
16,-3.5563791911386033e-09
17,-5.090674881635948e-09
18,5.781668588333844e-09
19,-9.300363812414503e-09
20,5.815185777358067e-09
21,2.6152054966033234e-09
22,-7.826306269720362e-11
23,-5.811470304983857e-09
24,-1.074274547097076e-08
25,-9.632842967732813e-09
26,1.8240692289950289e-09
27,-2.250814423732095e-09
28,-8.391020323017528e-09
29,1.982135455769196e-09
