,model_type,n,C,epsilon,kernel
30e46a61-6ff9-49f6-b664-d16afb466201,SVR,499,0.10000000000000002,0.0010000000000000002,
033f8b8b-6704-4b1e-8eab-17aee4281073,SVR,499,0.10000000000000002,0.0010000000000000002,poly
4c20fa6a-c3b0-4e76-9aa7-5dc373976172,SVR,499,0.10000000000000002,0.0010000000000000002,rbf
826e4813-cb68-4fd0-90a8-76d896873d5c,SVR,499,0.10000000000000002,0.0010000000000000002,sigmoid
7f421686-c9c1-404a-bd5f-b1816b127e45,SVR,499,3.1622776601683795,0.0316227766016838,
6f1a6c11-4510-434c-9983-95c1114126db,SVR,499,3.1622776601683795,0.0316227766016838,poly
2f1692d8-75bb-45b8-98c4-4439d47e5293,SVR,499,3.1622776601683795,0.0316227766016838,rbf
652bccca-f312-4812-bf49-d778d71faab3,SVR,499,3.1622776601683795,0.0316227766016838,sigmoid
a2f6ddb0-72ab-48d2-a0dc-14232824130b,SVR,499,17.78279410038923,0.005623413251903493,
b354fa90-a5ff-4966-a659-773be184cd4e,SVR,499,17.78279410038923,0.005623413251903493,poly
8be7dfff-1b91-407a-a564-9e5f9cd2606f,SVR,499,17.78279410038923,0.005623413251903493,rbf
6ad8671f-248a-4a8b-9b54-e54d80259014,SVR,499,17.78279410038923,0.005623413251903493,sigmoid
93cdaf37-0a53-433f-8f5c-15e104c21b55,SVR,499,0.5623413251903492,0.1778279410038923,
c1d85527-8646-4395-9abd-fa5b57ba722e,SVR,499,0.5623413251903492,0.1778279410038923,poly
9b3cf285-4c3c-4b0d-9a4d-705de63c105f,SVR,499,0.5623413251903492,0.1778279410038923,rbf
6c8bed6e-5a3e-4993-86f1-b1072e71061d,SVR,499,0.5623413251903492,0.1778279410038923,sigmoid
c80fe94e-d557-4894-aa9c-9cd8226a57ff,SVR,499,1.3335214321633242,0.013335214321633242,
6296a079-9070-45cf-a532-5268876581fb,SVR,499,1.3335214321633242,0.013335214321633242,poly
b86e11f1-c159-497d-9f4d-61095c947f21,SVR,499,1.3335214321633242,0.013335214321633242,rbf
65192d08-0680-4820-9a41-34fa84942941,SVR,499,1.3335214321633242,0.013335214321633242,sigmoid
d5215211-1b35-4768-80a2-8af860fbf662,SVR,499,42.169650342858226,0.4216965034285822,
4a6049ec-d071-42a6-b876-4c2d95219de5,SVR,499,42.169650342858226,0.4216965034285822,poly
b066f4d7-e07d-4324-88be-0720ccf9a83d,SVR,499,42.169650342858226,0.4216965034285822,rbf
c69578fd-5d7a-4ba4-bd35-797a867e7a9f,SVR,499,42.169650342858226,0.4216965034285822,sigmoid
254fbf8d-8284-4631-8490-cb392637f5fb,SVR,499,7.498942093324559,0.002371373705661656,
aa45f88a-cfeb-4727-88b6-3b7e69bf3361,SVR,499,7.498942093324559,0.002371373705661656,poly
a9a39f88-6bdd-43e9-94fb-cd7510f584db,SVR,499,7.498942093324559,0.002371373705661656,rbf
209532e6-eb3f-4d41-a5e6-3d4fa7bc0abf,SVR,499,7.498942093324559,0.002371373705661656,sigmoid
6658e129-9d3b-4b66-bf05-e9052918256c,SVR,499,0.23713737056616557,0.07498942093324559,
4d42a91d-14ab-4650-aeec-8c46e7b35240,SVR,499,0.23713737056616557,0.07498942093324559,poly
1eb980f6-6842-4b90-bac4-3637bf986699,SVR,499,0.23713737056616557,0.07498942093324559,rbf
c15894bc-7bbd-4aa5-8447-f901994069b5,SVR,499,0.23713737056616557,0.07498942093324559,sigmoid
94ad49d7-114e-48d8-b4c0-636121085bd2,SVR,499,0.3651741272548378,0.008659643233600656,
898b1641-c7a2-4927-a5b4-ed5769e6fc3f,SVR,499,0.3651741272548378,0.008659643233600656,poly
52dfa44a-96b7-4ba5-80cf-35e3bfe725fb,SVR,499,0.3651741272548378,0.008659643233600656,rbf
a926a913-3b96-427a-a372-c62670d094de,SVR,499,0.3651741272548378,0.008659643233600656,sigmoid
6b7820ad-b86f-423f-a64e-4d3012e7559b,SVR,499,11.547819846894583,0.27384196342643613,
1c73955b-dce0-4933-9ad2-a7f39785e383,SVR,499,11.547819846894583,0.27384196342643613,poly
37b1ac53-f3ce-48eb-8f38-3026a43b8aea,SVR,499,11.547819846894583,0.27384196342643613,rbf
4ed6f73b-dd7f-4d56-87d4-45384159e1e5,SVR,499,11.547819846894583,0.27384196342643613,sigmoid
e5b84835-ab3e-4e7c-b0d9-cd285fefa0ff,SVR,499,64.93816315762116,0.0015399265260594922,
217b4bd7-e34e-41f0-9799-1e170bdf5af5,SVR,499,64.93816315762116,0.0015399265260594922,poly
