,R^2,num_observations
0,0.34597839093748595,350
1,0.3551648333823857,312
2,0.3876375673879713,276
3,0.2320693200146584,240
4,0.4237259131398755,203
5,0.3734603782244198,166
6,0.5851606899736916,130
7,0.4949436782258859,93
8,0.4878496114400819,57
9,0.9629138574008698,21
